TIME, N1_UZ, N1_AZ, N7_UZ, N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
3.4E-02, -6.612895312E-06, -0.713392679, 4.10634866E-11, -7.720524453E-06,0.51,0.0,45000.0,0.0
3.5E-02, -5.015030594E-06, -0.958235064, 4.048013032E-11, -9.26936619E-06,0.525,0.0,45000.0,0.0
3.6E-02, -4.354630946E-06, -0.916698609, 3.195513724E-11, -6.613957987E-06,0.5399999999999999,0.0,45000.0,0.0
3.7E-02, -4.483126434E-06, -0.6610935, 1.951390929E-11, -1.218530033E-06,0.5549999999999999,0.0,45000.0,0.0
3.8E-02, -5.057538497E-06, -0.230742174, 8.769044969E-12, 4.611264467E-06,0.57,0.0,45000.0,0.0
3.9E-02, -5.505337036E-06, 0.483964658, 4.87758218E-12, 9.095564883E-06,0.585,0.0,45000.0,0.0
4.E-02, -5.0744384E-06, 1.27343232, 1.121605904E-11, 1.136434348E-05,0.6,0.0,45000.0,0.0
4.1E-02, -3.274687928E-06, 1.4642836, 2.887063865E-11, 1.126789207E-05,0.615,0.0,45000.0,0.0
4.2E-02, -2.593242753E-07, 0.966947792, 5.600772802E-11, 7.697183962E-06,0.63,0.0,45000.0,0.0
4.3E-02, 3.5750841E-06, 0.671131736, 8.678349594E-11, -4.197697166E-07,0.6449999999999999,0.0,45000.0,0.0
4.4E-02, 8.234565515E-06, 0.979009121, 1.121317872E-10, -1.043519256E-05,0.6599999999999999,0.0,45000.0,0.0
4.5E-02, 1.394980129E-05, 1.13250854, 1.237528849E-10, -1.701927074E-05,0.6749999999999999,0.0,45000.0,0.0
4.6E-02, 2.062712029E-05, 0.791661395, 1.181749222E-10, -1.737892951E-05,0.69,0.0,45000.0,0.0
4.7E-02, 2.798278849E-05, 0.565030766, 9.787976311E-11, -1.20555261E-05,0.705,0.0,45000.0,0.0
4.8E-02, 3.591864664E-05, 0.595348886, 7.090882978E-11, -1.296095343E-06,0.72,0.0,45000.0,0.0
4.9E-02, 4.43961421E-05, 0.487929373, 5.013387946E-11, 1.368802835E-05,0.735,0.0,45000.0,0.0
5.E-02, 5.325797132E-05, 0.280737053, 4.953399828E-11, 2.666219204E-05,0.75,0.0,45000.0,0.0
5.1E-02, 6.24036819E-05, 0.287021471, 7.748615465E-11, 3.044203018E-05,0.7649999999999999,0.0,45000.0,0.0
5.2E-02, 7.197689444E-05, 0.567979752, 1.321403179E-10, 2.296211801E-05,0.7799999999999999,0.0,45000.0,0.0
5.3E-02, 8.218685712E-05, 0.705526727, 2.013095676E-10, 6.068156252E-06,0.7949999999999999,0.0,45000.0,0.0
5.4E-02, 9.281847669E-05, 0.137798449, 2.657658689E-10, -1.549403683E-05,0.8099999999999999,0.0,45000.0,0.0
5.5E-02, 1.030792298E-04, -0.879531383, 3.056010936E-10, -3.374821429E-05,0.825,0.0,45000.0,0.0
5.6E-02, 1.121612595E-04, -1.47792579, 3.079507356E-10, -4.122312183E-05,0.84,0.0,45000.0,0.0
5.7E-02, 1.198213783E-04, -1.36590347, 2.72847967E-10, -3.368190368E-05,0.855,0.0,45000.0,0.0
5.8E-02, 1.264164912E-04, -0.764113278, 2.151961384E-10, -1.141638063E-05,0.87,0.0,45000.0,0.0
5.9E-02, 1.326731064E-04, 8.711658734E-02, 1.612372415E-10, 1.880220827E-05,0.885,0.0,45000.0,0.0
6.E-02, 1.393688202E-04, 0.791085691, 1.398367258E-10, 4.631465618E-05,0.8999999999999999,0.0,45000.0,0.0
6.1E-02, 1.47020544E-04, 1.12093853, 1.718537682E-10, 6.052068937E-05,0.915,0.0,45000.0,0.0
6.2E-02, 1.557849737E-04, 1.10447767, 2.60775423E-10, 5.328884137E-05,0.9299999999999999,0.0,45000.0,0.0
6.3E-02, 1.654579644E-04, 0.712649262, 3.885689692E-10, 2.445517607E-05,0.9450000000000001,0.0,45000.0,0.0
6.4E-02, 1.756093688E-04, 0.244175102, 5.204263375E-10, -1.632746605E-05,0.96,0.0,45000.0,0.0
6.5E-02, 1.858439845E-04, -7.775299067E-02, 6.166030642E-10, -5.503393291E-05,0.9750000000000001,0.0,45000.0,0.0
6.6E-02, 1.956749844E-04, -0.729469885, 6.465852159E-10, -7.735550935E-05,0.99,0.0,45000.0,0.0
6.7E-02, 2.042657005E-04, -1.7510973, 6.013945368E-10, -7.29905264E-05,1.0050000000000001,0.0,45000.0,0.0
6.8E-02, 2.107795464E-04, -2.40265272, 4.992617659E-10, -4.089397675E-05,1.02,0.0,45000.0,0.0
6.9E-02, 2.148232871E-04, -2.53756087, 3.822415241E-10, 1.111885508E-05,1.0350000000000001,0.0,45000.0,0.0
7.E-02, 2.16302356E-04, -2.59178151, 3.044507133E-10, 6.734007914E-05,1.05,0.0,45000.0,0.0
7.1E-02, 2.153330572E-04, -2.30496355, 3.130917546E-10, 1.055240009E-04,1.065,0.0,45000.0,0.0
7.2E-02, 2.126429825E-04, -1.13660074, 4.282772166E-10, 1.075653665E-04,1.0799999999999998,0.0,45000.0,0.0
7.3E-02, 2.095635075E-04, 0.357804237, 6.321858425E-10, 6.988142906E-05,1.095,0.0,45000.0,0.0
7.4E-02, 2.072919044E-04, 1.25795042, 8.721780737E-10, 2.286063495E-06,1.1099999999999999,0.0,45000.0,0.0
7.5E-02, 2.06413476E-04, 1.528404, 1.075839944E-09, -7.494682316E-05,1.125,0.0,45000.0,0.0
7.6E-02, 2.070166712E-04, 1.43484712, 1.17612946E-09, -1.317983521E-04,1.14,0.0,45000.0,0.0
7.7E-02, 2.088449858E-04, 1.01539588, 1.140427164E-09, -1.401860139E-04,1.155,0.0,45000.0,0.0
7.8E-02, 2.112813273E-04, 0.200663767, 9.864713839E-10, -9.632152178E-05,1.17,0.0,45000.0,0.0
7.9E-02, 2.132805239E-04, -1.07494799, 7.712128523E-10, -2.628407289E-05,1.185,0.0,45000.0,0.0
8.E-02, 2.135792855E-04, -2.32592819, 5.646727178E-10, 4.372095852E-05,1.2,0.0,45000.0,0.0
8.1E-02, 2.113460878E-04, -2.7380051, 4.413725117E-10, 1.227585849E-04,1.215,0.0,45000.0,0.0
8.2E-02, 2.06540672E-04, -2.40643506, 4.96270376E-10, 2.33637075E-04,1.23,0.0,45000.0,0.0
8.3E-02, 1.994657205E-04, -2.13263093, 8.273418896E-10, 3.187113338E-04,1.245,0.0,45000.0,0.0
8.4E-02, 1.903353279E-04, -1.97825356, 1.417709787E-09, 1.998853918E-04,1.26,0.0,45000.0,0.0
8.5E-02, 1.795212772E-04, -1.38907137, 1.993477319E-09, -2.290823243E-04,1.2750000000000001,0.0,45000.0,0.0
8.6E-02, 1.678457472E-04, -0.333890167, 2.105925071E-09, -6.975599799E-04,1.2899999999999998,0.0,45000.0,0.0
8.7E-02, 1.563511107E-04, 0.695680856, 1.555885016E-09, -6.274262769E-04,1.305,0.0,45000.0,0.0
8.8E-02, 1.45874042E-04, 1.33946053, 7.954274013E-10, 2.065826809E-04,1.3199999999999998,0.0,45000.0,0.0
8.9E-02, 1.369095822E-04, 1.6857589, 6.862218185E-10, 1.095928322E-03,1.335,0.0,45000.0,0.0
9.E-02, 1.296840759E-04, 1.79215249, 1.571737008E-09, 8.935334458E-04,1.3499999999999999,0.0,45000.0,0.0
9.1E-02, 1.23924737E-04, 1.14019687, 2.615174117E-09, -5.776780233E-04,1.365,0.0,45000.0,0.0
9.2E-02, 1.185725736E-04, -0.325840054, 2.426511227E-09, -1.886537348E-03,1.38,0.0,45000.0,0.0
9.3E-02, 1.123387946E-04, -1.43740558, 6.253524908E-10, -1.33848524E-03,1.395,0.0,45000.0,0.0
9.4E-02, 1.046442453E-04, -1.4841473, -1.361622415E-09, 9.668396868E-04,1.41,0.0,45000.0,0.0
9.5E-02, 9.561810293E-05, -1.17903557, -1.410800225E-09, 2.908776452E-03,1.425,0.0,45000.0,0.0
9.6E-02, 8.551867744E-05, -0.967531447, 1.23014827E-09, 2.471513535E-03,1.44,0.0,45000.0,0.0
9.7E-02, 7.465717356E-05, -0.556629554, 5.038149504E-09, -1.373909403E-04,1.455,0.0,45000.0,0.0
9.8E-02, 6.337885838E-05, -0.276985674, 7.416102402E-09, -2.722723093E-03,1.47,0.0,45000.0,0.0
9.9E-02, 5.176341117E-05, -0.397275701, 6.79688301E-09, -3.271654874E-03,1.485,0.0,45000.0,0.0
0.1, 3.981986262E-05, -0.258936017, 3.696893173E-09, -1.689906029E-03,1.5,0.0,45000.0,0.0
0.101, 2.790433587E-05, 0.314977706, -3.47870953E-11, 4.265315457E-04,1.5150000000000001,0.0,45000.0,0.0
0.102, 1.65783725E-05, 0.864151549, -2.826782775E-09, 1.452858362E-03,1.5299999999999998,0.0,45000.0,0.0
0.103, 6.272613764E-06, 1.17626112, -4.297519635E-09, 1.189670877E-03,1.545,0.0,45000.0,0.0
0.104, -2.942554161E-06, 1.00492913, -4.754020163E-09, 8.387925871E-04,1.5599999999999998,0.0,45000.0,0.0
0.105, -1.142637458E-05, 0.457766729, -4.006332013E-09, 1.569567015E-03,1.575,0.0,45000.0,0.0
0.106, -1.955352191E-05, 0.25557008, -9.279972793E-10, 3.091723967E-03,1.5899999999999999,0.0,45000.0,0.0
0.107, -2.731622545E-05, 0.473316292, 5.540617955E-09, 3.688862073E-03,1.605,0.0,45000.0,0.0
0.108, -3.458382348E-05, 0.516900204, 1.46981952E-08, 1.689101682E-03,1.6199999999999999,0.0,45000.0,0.0
0.109, -4.134732859E-05, 0.491281977, 2.321287556E-08, -2.974868454E-03,1.635,0.0,45000.0,0.0
0.11, -4.747414366E-05, 0.782093882, 2.608222902E-08, -8.315795052E-03,1.65,0.0,45000.0,0.0
0.111, -5.275113946E-05, 0.917552641, 1.918246695E-08, -1.122248675E-02,1.665,0.0,45000.0,0.0
0.112, -5.73738436E-05, 0.39103924, 2.014635653E-09, -9.313721167E-03,1.68,0.0,45000.0,0.0
0.113, -6.201006479E-05, -0.418074733, -2.112063666E-08, -2.621211186E-03,1.695,0.0,45000.0,0.0
0.114, -6.725006404E-05, -0.789490883, -4.241086769E-08, 6.311287621E-03,1.71,0.0,45000.0,0.0
0.115, -7.31534416E-05, -0.537271861, -5.343174488E-08, 1.422745123E-02,1.725,0.0,45000.0,0.0
0.116, -7.943736941E-05, -0.223824128, -4.780936407E-08, 1.905911058E-02,1.74,0.0,45000.0,0.0
0.117, -8.591046061E-05, -0.154501042, -2.27605117E-08, 1.979388905E-02,1.7550000000000001,0.0,45000.0,0.0
0.118, -9.235587837E-05, 0.209839021, 1.965950738E-08, 1.494852712E-02,1.77,0.0,45000.0,0.0
0.119, -9.813779121E-05, 1.11716611, 7.092687622E-08, 2.746273412E-03,1.785,0.0,45000.0,0.0
0.12, -1.024314487E-04, 1.85935326, 1.156188087E-07, -1.589708577E-02,1.7999999999999998,0.0,45000.0,0.0
0.121, -1.048451926E-04, 1.90048292, 1.348856675E-07, -3.495311055E-02,1.815,0.0,45000.0,0.0
0.122, -1.054818958E-04, 1.65359681, 1.139946753E-07, -4.536275721E-02,1.83,0.0,45000.0,0.0
0.123, -1.045556087E-04, 1.47238366, 5.009249061E-08, -4.065983944E-02,1.845,0.0,45000.0,0.0
0.124, -1.023305281E-04, 1.12520746, -4.466053576E-08, -2.104200582E-02,1.8599999999999999,0.0,45000.0,0.0
0.125, -9.928422504E-05, 0.517239925, -1.462678926E-07, 7.333286814E-03,1.875,0.0,45000.0,0.0
0.126, -9.613607169E-05, -0.313536117, -2.26133295E-07, 3.615066802E-02,1.8900000000000001,0.0,45000.0,0.0
0.127, -9.37296325E-05, -1.16989478, -2.587790942E-07, 5.828865888E-02,1.905,0.0,45000.0,0.0
0.128, -9.271026619E-05, -1.6042589, -2.277582942E-07, 6.904470306E-02,1.92,0.0,45000.0,0.0
0.129, -9.334366192E-05, -1.70126577, -1.29377338E-07, 6.567579858E-02,1.935,0.0,45000.0,0.0
0.13, -9.563716991E-05, -1.6189626, 2.512261287E-08, 4.656239508E-02,1.9500000000000002,0.0,45000.0,0.0
0.131, -9.910957409E-05, -0.738845749, 2.087002417E-07, 1.159315297E-02,1.965,0.0,45000.0,0.0
0.132, -1.025197829E-04, 0.863234358, 3.803216811E-07, -3.550541981E-02,1.98,0.0,45000.0,0.0
0.133, -1.045646878E-04, 1.86739028, 4.918280714E-07, -8.47247358E-02,1.995,0.0,45000.0,0.0
0.134, -1.046921679E-04, 1.96746501, 5.006252133E-07, -0.120694033,2.0100000000000002,0.0,45000.0,0.0
0.135, -1.028450734E-04, 1.98168098, 3.849032502E-07, -0.128344612,2.0250000000000004,0.0,45000.0,0.0
0.136, -9.911926127E-05, 1.77576289, 1.547858027E-07, -0.100446811,2.04,0.0,45000.0,0.0
0.137, -9.400480406E-05, 1.00153269, -1.465886308E-07, -4.206747029E-02,2.055,0.0,45000.0,0.0
0.138, -8.830403763E-05, 0.171081908, -4.534522256E-07, 3.108908522E-02,2.0700000000000003,0.0,45000.0,0.0
0.139, -8.27630418E-05, -0.490623507, -6.950667533E-07, 9.940922983E-02,2.085,0.0,45000.0,0.0
0.14, -7.805621839E-05, -1.17772033, -8.13542834E-07, 0.146868003,2.1,0.0,45000.0,0.0
0.141, -7.492276842E-05, -1.96902496, -7.761491327E-07, 0.164871958,2.1149999999999998,0.0,45000.0,0.0
0.142, -7.410266664E-05, -2.65767551, -5.806133956E-07, 0.151412504,2.13,0.0,45000.0,0.0
0.143, -7.587468893E-05, -2.5265889, -2.550387338E-07, 0.108665688,2.145,0.0,45000.0,0.0
0.144, -7.95860501E-05, -1.35209875, 1.462192495E-07, 4.27011932E-02,2.1599999999999997,0.0,45000.0,0.0
0.145, -8.398523918E-05, -2.355117814E-02, 5.513000779E-07, -3.505544498E-02,2.175,0.0,45000.0,0.0
0.146, -8.801655491E-05, 0.759305621, 8.846351748E-07, -0.108436183,2.19,0.0,45000.0,0.0
0.147, -9.106128929E-05, 1.21385762, 1.083191643E-06, -0.161121424,2.205,0.0,45000.0,0.0
0.148, -9.273863718E-05, 1.52091847, 1.110011349E-06, -0.182352535,2.2199999999999998,0.0,45000.0,0.0
0.149, -9.296022687E-05, 1.3906057, 9.607738094E-07, -0.169762368,2.235,0.0,45000.0,0.0
0.15, -9.210092016E-05, 0.771191598, 6.623197001E-07, -0.128671074,2.25,0.0,45000.0,0.0
0.151, -9.089750721E-05, -8.297773901E-02, 2.646468582E-07, -6.976653595E-02,2.265,0.0,45000.0,0.0
0.152, -9.013876144E-05, -0.806361216, -1.709962939E-07, -6.174059188E-03,2.28,0.0,45000.0,0.0
0.153, -9.037526064E-05, -1.18413276, -5.846596746E-07, 5.013375776E-02,2.295,0.0,45000.0,0.0
0.154, -9.205335606E-05, -1.69905232, -9.275269541E-07, 9.145866273E-02,2.31,0.0,45000.0,0.0
0.155, -9.584558089E-05, -2.52920593, -1.166988173E-06, 0.115353676,2.325,0.0,45000.0,0.0
0.156, -1.022521828E-04, -2.69956515, -1.286884886E-06, 0.123775506,2.34,0.0,45000.0,0.0
0.157, -1.109052229E-04, -1.7933213, -1.283895167E-06, 0.121997443,2.355,0.0,45000.0,0.0
0.158, -1.208746585E-04, -0.839460983, -1.161375458E-06, 0.117062533,2.37,0.0,45000.0,0.0
0.159, -1.314712039E-04, -0.414753995, -9.232288507E-07, 0.114191219,2.3850000000000002,0.0,45000.0,0.0
0.16, -1.422373416E-04, 7.556323898E-02, -5.719205433E-07, 0.112132205,2.4,0.0,45000.0,0.0
0.161, -1.526468196E-04, 0.637760431, -1.136617886E-07, 0.101768871,2.415,0.0,45000.0,0.0
0.162, -1.623993495E-04, 0.67614451, 4.308938888E-07, 7.08253052E-02,2.43,0.0,45000.0,0.0
0.163, -1.716741785E-04, 0.279259305, 1.016882772E-06, 1.204147055E-02,2.4450000000000003,0.0,45000.0,0.0
0.164, -1.809458514E-04, -0.272945181, 1.573370128E-06, -7.10442797E-02,2.46,0.0,45000.0,0.0
0.165, -1.907638444E-04, -0.819696948, 2.012172092E-06, -0.164326493,2.475,0.0,45000.0,0.0
0.166, -2.015506482E-04, -1.11792894, 2.244656639E-06, -0.248308582,2.49,0.0,45000.0,0.0
0.167, -2.135792157E-04, -1.36559543, 2.200791441E-06, -0.304391362,2.5050000000000003,0.0,45000.0,0.0
0.168, -2.270995908E-04, -1.61802264, 1.845316544E-06, -0.318828623,2.52,0.0,45000.0,0.0
0.169, -2.421315342E-04, -1.40512268, 1.188720193E-06, -0.283414943,2.535,0.0,45000.0,0.0
0.17, -2.583809059E-04, -1.02972941, 2.928597725E-07, -0.19511386,2.5500000000000003,0.0,45000.0,0.0
0.171, -2.75777253E-04, -1.26421072, -7.295381455E-07, -5.796169254E-02,2.5650000000000004,0.0,45000.0,0.0
0.172, -2.945800897E-04, -1.54877757, -1.724681529E-06, 0.112470486,2.5799999999999996,0.0,45000.0,0.0
0.173, -3.147119811E-04, -1.10934092, -2.520368649E-06, 0.286442224,2.5949999999999998,0.0,45000.0,0.0
0.174, -3.356980456E-04, -0.598998125, -2.960695183E-06, 0.424279664,2.61,0.0,45000.0,0.0
0.175, -3.57194005E-04, -0.420790322, -2.944956415E-06, 0.487852078,2.625,0.0,45000.0,0.0
0.176, -3.79034976E-04, -0.269233769, -2.458113341E-06, 0.454357822,2.6399999999999997,0.0,45000.0,0.0
0.177, -4.011329168E-04, -0.244701788, -1.581169642E-06, 0.325844519,2.655,0.0,45000.0,0.0
0.178, -4.234771395E-04, -0.247865183, -4.764079691E-07, 0.129792032,2.67,0.0,45000.0,0.0
0.179, -4.460903196E-04, -0.29004555, 6.483222517E-07, -8.985494392E-02,2.685,0.0,45000.0,0.0
0.18, -4.691024696E-04, -0.507893974, 1.584817328E-06, -0.286615905,2.6999999999999997,0.0,45000.0,0.0
0.181, -4.924876538E-04, -0.238186773, 2.166549126E-06, -0.422911599,2.715,0.0,45000.0,0.0
0.182, -5.157618262E-04, 0.460212043, 2.299355398E-06, -0.474940608,2.73,0.0,45000.0,0.0
0.183, -5.386466077E-04, 0.318588728, 1.977869052E-06, -0.433645805,2.745,0.0,45000.0,0.0
0.184, -5.617533589E-04, -0.762523587, 1.286429623E-06, -0.30626134,2.76,0.0,45000.0,0.0
0.185, -5.859939662E-04, -1.50520117, 3.828957384E-07, -0.117928119,2.775,0.0,45000.0,0.0
0.186, -6.117959108E-04, -1.61747673, -5.339620556E-07, 9.128032228E-02,2.79,0.0,45000.0,0.0
0.187, -6.392621625E-04, -1.7111349, -1.267291224E-06, 0.275777518,2.805,0.0,45000.0,0.0
0.188, -6.683920135E-04, -1.61607065, -1.664495255E-06, 0.396473759,2.82,0.0,45000.0,0.0
0.189, -6.988970231E-04, -1.13424944, -1.648393639E-06, 0.430138708,2.835,0.0,45000.0,0.0
0.19, -7.302140324E-04, -0.489751288, -1.230280168E-06, 0.373886078,2.85,0.0,45000.0,0.0
0.191, -7.616349346E-04, 0.281963934, -5.028269133E-07, 0.244794237,2.865,0.0,45000.0,0.0
0.192, -7.925313316E-04, 0.767054981, 3.844104048E-07, 7.477417004E-02,2.88,0.0,45000.0,0.0
0.193, -8.226331807E-04, 0.822042961, 1.259902817E-06, -9.826418179E-02,2.895,0.0,45000.0,0.0
0.194, -8.517422764E-04, 1.16345482, 1.966362958E-06, -0.239800944,2.91,0.0,45000.0,0.0
0.195, -8.793880154E-04, 1.76326106, 2.39011884E-06, -0.325608379,2.9250000000000003,0.0,45000.0,0.0
0.196, -9.053941869E-04, 1.51589238, 2.478222156E-06, -0.34569759,2.94,0.0,45000.0,0.0
0.197, -9.304825031E-04, 0.319823697, 2.240584615E-06, -0.305784791,2.955,0.0,45000.0,0.0
0.198, -9.557601708E-04, -0.698536428, 1.737549386E-06, -0.225010942,2.97,0.0,45000.0,0.0
0.199, -9.820577377E-04, -1.34126187, 1.057695165E-06, -0.128627077,2.9850000000000003,0.0,45000.0,0.0
0.2, -1.010026194E-03, -2.00051726, 2.944415729E-07, -3.817148486E-02,3.0,0.0,45000.0,0.0
0.201, -1.040135547E-03, -2.28128424, -4.702932104E-07, 3.520934725E-02,3.015,0.0,45000.0,0.0
0.202, -1.072358001E-03, -1.94492454, -1.17208563E-06, 9.06755831E-02,3.0300000000000002,0.0,45000.0,0.0
0.203, -1.106099612E-03, -1.09339757, -1.762358459E-06, 0.132363741,3.0450000000000004,0.0,45000.0,0.0
0.204, -1.140359945E-03, 5.595496349E-02, -2.204709347E-06, 0.163480262,3.0599999999999996,0.0,45000.0,0.0
0.205, -1.174106689E-03, 0.971229406, -2.473413313E-06, 0.18381373,3.0749999999999997,0.0,45000.0,0.0
0.206, -1.206538384E-03, 1.65886569, -2.55444432E-06, 0.191532355,3.09,0.0,45000.0,0.0
0.207, -1.236946175E-03, 2.38894331, -2.446491918E-06, 0.186434615,3.105,0.0,45000.0,0.0
0.208, -1.264944527E-03, 2.42995344, -2.160170088E-06, 0.170304367,3.1199999999999997,0.0,45000.0,0.0
0.209, -1.291000006E-03, 1.45579878, -1.717068784E-06, 0.143254728,3.135,0.0,45000.0,0.0
0.21, -1.315981338E-03, 0.692483755, -1.152075637E-06, 0.100529203,3.15,0.0,45000.0,0.0
0.211, -1.340414599E-03, 0.403656719, -5.191911298E-07, 3.525383774E-02,3.165,0.0,45000.0,0.0
0.212, -1.364879668E-03, -0.467255887, 1.046499444E-07, -5.334044104E-02,3.1799999999999997,0.0,45000.0,0.0
0.213, -1.390317897E-03, -1.47907678, 6.253090947E-07, -0.15302339,3.195,0.0,45000.0,0.0
0.214, -1.417450284E-03, -1.90924247, 9.498620559E-07, -0.23918934,3.21,0.0,45000.0,0.0
0.215, -1.446596733E-03, -2.11888383, 1.013200307E-06, -0.28324078,3.225,0.0,45000.0,0.0
0.216, -1.477665465E-03, -1.72569444, 8.027535746E-07, -0.26433006,3.2399999999999998,0.0,45000.0,0.0
0.217, -1.509927587E-03, -0.661089722, 3.706605359E-07, -0.178963342,3.255,0.0,45000.0,0.0
0.218, -1.542349312E-03, 0.341888992, -1.727369509E-07, -4.364601828E-02,3.27,0.0,45000.0,0.0
0.219, -1.573888449E-03, 1.42328069, -6.823037506E-07, 0.111307361,3.285,0.0,45000.0,0.0
0.22, -1.603546585E-03, 2.33873052, -1.009839891E-06, 0.252754322,3.3,0.0,45000.0,0.0
0.221, -1.631049199E-03, 1.97233702, -1.034603121E-06, 0.352792168,3.315,0.0,45000.0,0.0
0.222, -1.657211955E-03, 0.707378829, -6.876652297E-07, 0.390610958,3.33,0.0,45000.0,0.0
0.223, -1.68292052E-03, 0.200982426, 3.093936925E-08, 0.352723463,3.345,0.0,45000.0,0.0
0.224, -1.708351553E-03, 0.354085732, 1.044387389E-06, 0.236964321,3.36,0.0,45000.0,0.0
0.225, -1.733570058E-03, 7.09772464E-02, 2.205525537E-06, 5.841656586E-02,3.375,0.0,45000.0,0.0
0.226, -1.758906312E-03, -0.306478839, 3.321091373E-06, -0.149561078,3.39,0.0,45000.0,0.0
0.227, -1.784690779E-03, -0.589945415, 4.190632099E-06, -0.342489624,3.4050000000000002,0.0,45000.0,0.0
0.228, -1.811282732E-03, -1.02502523, 4.650488843E-06, -0.476879318,3.42,0.0,45000.0,0.0
0.229, -1.838999442E-03, -1.22449565, 4.610910603E-06, -0.5219919,3.435,0.0,45000.0,0.0
0.23, -1.867875121E-03, -1.09344559, 4.07645733E-06, -0.467759397,3.45,0.0,45000.0,0.0
0.231, -1.897595232E-03, -0.595424596, 3.144627745E-06, -0.326994164,3.4650000000000003,0.0,45000.0,0.0
