TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
2.016,2.340982864E-07,-5.636905841E-02,-1.642604303E-08,-2.616844937E-03,5.523357805E-08,1.968188081E-02,-3.130709784E-07,7.706456139E-02,7.772296424E-06,-0.210155885,-8.540563548E-05,-6.285599761E-02,-6.999623565E-05,-6.317286425E-02,0.0,32.32,0.0,40000.0
2.017,-5.025881078E-08,1.970676475E-02,-1.27171492E-07,3.890764832E-02,1.126840569E-07,-1.135313817E-02,-1.952396565E-07,3.941248251E-02,7.589897241E-06,-0.149484725,-8.45087736E-05,-8.97814247E-03,-7.115108846E-05,-0.174716514,0.0,32.339999999999996,0.0,40000.0
2.018,-2.783929621E-07,9.273933587E-02,-1.852497714E-07,6.642692687E-02,1.479918444E-07,-3.293225083E-02,-6.722686192E-08,-1.904933711E-02,7.324663857E-06,-1.618467432E-02,-8.359779782E-05,3.721148897E-02,-7.244340349E-05,-0.100212084,0.0,32.36,0.0,40000.0
2.019,-3.928201228E-07,0.13467521,-1.737144638E-07,7.280053932E-02,1.370135626E-07,-5.963975453E-02,1.357081426E-08,-7.538114843E-02,7.095637699E-06,8.860080995E-02,-8.264975044E-05,3.692744602E-02,-7.375142677E-05,6.879732707E-02,0.0,32.38,0.0,40000.0
2.02,-3.77027289E-07,0.125765484,-9.740223733E-08,5.675356695E-02,5.425578034E-08,-8.391943717E-02,4.650355075E-09,-0.104055563,6.946839234E-06,7.185593474E-02,-8.160418783E-05,0.158104181,-7.494006017E-05,0.169982381,0.0,32.4,0.0,40000.0
2.021,-2.645170907E-07,6.766977167E-02,1.860603929E-08,2.263871723E-02,-1.069165687E-07,-7.291038298E-02,-1.07937468E-07,-0.103279462,6.869468325E-06,7.099745128E-02,-8.045351514E-05,5.212045274E-02,-7.591467255E-05,0.258060026,0.0,32.42,0.0,40000.0
2.022,-1.259525675E-07,-1.556101571E-02,1.353672063E-07,-2.113287757E-02,-3.086839137E-07,-8.280263086E-03,-3.096259978E-07,-7.492234325E-02,6.907083427E-06,0.158974064,-7.937505134E-05,-0.196539084,-7.667777715E-05,0.164959683,0.0,32.44,0.0,40000.0
2.023,-3.915749353E-08,-8.797825431E-02,2.105627396E-07,-6.199851959E-02,-4.739220894E-07,8.133862438E-02,-5.529940023E-07,-8.437166178E-03,7.096922942E-06,0.145477772,-7.848426016E-05,-0.17881192,-7.743925325E-05,-0.161700958,0.0,32.46,0.0,40000.0
2.024,-5.560422693E-08,-0.118506033,2.126992338E-07,-8.411989522E-02,-5.272059985E-07,0.142570589,-7.577634535E-07,8.563413878E-02,7.344701017E-06,-2.959960357E-02,-7.767562928E-05,1.449262408E-02,-7.848627277E-05,-0.409389545,0.0,32.480000000000004,0.0,40000.0
2.025,-1.798247815E-07,-9.704223701E-02,1.346148572E-07,-7.632225711E-02,-4.379155045E-07,0.142579066,-8.406196513E-07,0.158193032,7.492903343E-06,-0.169553792,-7.685008991E-05,1.932775065E-02,-7.984887521E-05,-0.221783486,0.0,32.5,0.0,40000.0
2.026,-3.718385925E-07,-3.854457726E-02,-1.761395837E-09,-4.026179284E-02,-2.353492581E-07,8.397305783E-02,-7.605542111E-07,0.167651155,7.45162885E-06,-0.209400464,-7.603113887E-05,-3.250632707E-02,-8.126023246E-05,0.124276989,0.0,32.519999999999996,0.0,40000.0
2.027,-5.683221146E-07,2.960521157E-02,-1.525831379E-07,1.137072061E-02,7.346543792E-09,-3.713833926E-03,-5.383203442E-07,0.1166863,7.197435277E-06,-0.216437903,-7.514922963E-05,0.15841858,-8.251475768E-05,0.18939098,0.0,32.540000000000006,0.0,40000.0
2.028,-7.077334875E-07,8.453935858E-02,-2.67012776E-07,6.141361895E-02,2.094529418E-07,-7.746542956E-02,-2.427364127E-07,3.001412236E-02,6.759943408E-06,-0.1501603,-7.408549489E-05,0.205240054,-8.362212634E-05,0.10492202,0.0,32.56,0.0,40000.0
2.029,-7.478665447E-07,0.114017637,-3.046414745E-07,9.218860835E-02,3.188712023E-07,-0.107911471,3.503993993E-08,-6.562934557E-02,6.254734435E-06,1.472523052E-02,-7.288371637E-05,7.084452065E-02,-8.472047144E-05,-8.687214198E-02,0.0,32.58,0.0,40000.0
2.03,-6.747510241E-07,0.11247993,-2.505709781E-07,9.121022612E-02,3.237738906E-07,-0.101119983,2.101883754E-07,-0.13962696,5.836039695E-06,0.158304606,-7.160089909E-05,9.123208606E-02,-8.601479418E-05,-0.305085188,0.0,32.599999999999994,0.0,40000.0
2.031,-5.061119595E-07,7.856755664E-02,-1.215577876E-07,5.867550721E-02,2.375030101E-07,-8.122717617E-02,2.322229818E-07,-0.1666014,5.578596743E-06,0.164201035,-7.020019789E-05,0.144535833,-8.754524811E-05,-0.167183997,0.0,32.620000000000005,0.0,40000.0
2.032,-2.886667447E-07,1.904498712E-02,4.003743584E-08,6.488706842E-03,8.268639424E-08,-5.586440896E-02,1.040794368E-07,-0.133755696,5.442311384E-06,7.811440218E-02,-6.871866729E-05,1.712736711E-02,-8.903467252E-05,0.24924282,0.0,32.64,0.0,40000.0
2.033,-8.557026479E-08,-4.774251559E-02,1.800219031E-07,-4.971026504E-02,-1.070382288E-07,-1.395190305E-02,-1.138840155E-07,-4.588470334E-02,5.354161085E-06,1.815482595E-02,-6.731095497E-05,-0.164766898,-9.026705304E-05,0.264855097,0.0,32.66,0.0,40000.0
2.034,4.52888819E-08,-9.673253378E-02,2.484891209E-07,-9.332450045E-02,-2.800346525E-07,4.740811227E-02,-3.260562469E-07,5.746733493E-02,5.285067516E-06,1.99579793E-02,-6.602263763E-05,-7.402690093E-02,-9.141693783E-05,-9.986417492E-02,0.0,32.67999999999999,0.0,40000.0
2.035,7.394817976E-08,-0.107667731,2.168895466E-07,-0.106809568,-3.753933775E-07,0.107867493,-4.502583651E-07,0.118473754,5.247166789E-06,4.242783342E-02,-6.48182528E-05,-9.383162227E-02,-9.277240336E-05,-0.311300572,0.0,32.7,0.0,40000.0
2.036,1.117478662E-08,-7.519817038E-02,9.215521725E-08,-7.946047729E-02,-3.503561978E-07,0.132924989,-4.53464025E-07,0.123519703,5.229414148E-06,-2.130125051E-03,-6.376187475E-05,-0.202186116,-9.444849332E-05,-0.32994985,0.0,32.72,0.0,40000.0
2.037,-9.525180815E-08,-1.210848214E-02,-8.111047021E-08,-1.7602568E-02,-2.095326328E-07,9.86485914E-02,-3.434383384E-07,0.102943094,5.151394272E-06,-0.118404076,-6.285376258E-05,-9.434688398E-02,-9.628473934E-05,9.630410188E-03,0.0,32.739999999999995,0.0,40000.0
2.038,-1.798264746E-07,5.581246345E-02,-2.353953828E-07,5.556416034E-02,-1.004407532E-08,1.868173068E-02,-1.538494254E-07,5.618390445E-02,4.931561098E-06,-0.165224506,-6.194085066E-05,0.103945366,-9.793936088E-05,0.3536256,0.0,32.76,0.0,40000.0
2.039,-1.855274339E-07,0.101935368,-3.064441528E-07,0.110908524,1.692521963E-07,-5.906668768E-02,4.779422319E-08,-3.207394088E-02,4.586490123E-06,-8.525228776E-02,-6.090461648E-05,0.142704074,-9.929482652E-05,0.244690496,0.0,32.78,0.0,40000.0
2.04,-8.478321124E-08,0.110955505,-2.584110727E-07,0.12725575,2.725884378E-07,-9.28540831E-02,1.793586805E-07,-0.108085227,4.219897387E-06,4.220876058E-02,-5.97841614E-05,2.573675849E-02,-1.005484892E-04,-4.108440718E-02,0.0,32.8,0.0,40000.0
2.041,1.128840582E-07,8.289100748E-02,-9.673273728E-08,0.100035277,2.895903174E-07,-7.981510343E-02,2.050323012E-07,-0.103697666,3.958686215E-06,0.168554398,-5.860733091E-05,8.701061845E-02,-1.019514399E-04,-0.257493555,0.0,32.82,0.0,40000.0
2.042,3.664531754E-07,2.8912919E-02,1.348475656E-07,3.976897002E-02,2.43049057E-07,-4.727120569E-02,1.541603562E-07,-4.93935056E-02,3.910959004E-06,0.258414397,-5.732556429E-05,0.12286563,-1.035956611E-04,-0.225051659,0.0,32.839999999999996,0.0,40000.0
2.043,6.169794124E-07,-3.499866016E-02,3.689130365E-07,-3.479858615E-02,1.635671235E-07,-1.861001585E-02,7.063934614E-08,-1.590407025E-02,4.104858874E-06,0.224841966,-5.602808245E-05,-9.14328944E-02,-1.053607186E-04,-1.662106802E-02,0.0,32.86,0.0,40000.0
2.044,8.039337547E-07,-9.214531545E-02,5.343812914E-07,-0.102396065,7.75602E-08,5.560024934E-03,-2.068877047E-08,2.897419179E-04,4.441333138E-06,6.03079078E-02,-5.487350386E-05,-0.194378614,-1.070131236E-04,0.241924755,0.0,32.88,0.0,40000.0
2.045,8.813870015E-07,-0.126857248,5.768206919E-07,-0.14366208,1.103596704E-08,3.34052759E-02,-9.731818362E-08,2.910746554E-02,4.77589914E-06,-6.41264878E-02,-5.391456756E-05,-0.196903549,-1.084246285E-04,0.239883267,0.0,32.9,0.0,40000.0
2.046,8.316716649E-07,-0.127480397,4.751866321E-07,-0.144485414,-8.709285808E-09,6.015279005E-02,-1.361589957E-07,4.647021565E-02,5.059967932E-06,-3.686967464E-02,-5.319046729E-05,-0.272769054,-1.096951169E-04,4.214698395E-02,0.0,32.919999999999995,0.0,40000.0
2.047,6.719773932E-07,-9.247788528E-02,2.51309954E-07,-0.100000383,3.540919358E-08,6.757504914E-02,-1.390199919E-07,2.548989567E-02,5.335390232E-06,1.957767662E-02,-5.26834829E-05,-0.161466814,-1.109505029E-04,-1.194319478E-02,0.0,32.940000000000005,0.0,40000.0
2.048,4.49135272E-07,-3.381799486E-02,-3.294154581E-08,-2.074957239E-02,1.346289864E-07,4.262801165E-02,-1.35968775E-07,-1.366548966E-02,5.61328369E-06,-1.463408201E-02,-5.223387377E-05,4.67179085E-02,-1.122401287E-04,-5.653564431E-02,0.0,32.96,0.0,40000.0
2.049,2.238402855E-07,2.891234091E-02,-2.944338334E-07,6.626811021E-02,2.511674809E-07,-7.990398228E-03,-1.624068839E-07,-4.531332811E-02,5.828814627E-06,-0.110090699,-5.168702189E-05,0.147768674,-1.135654679E-04,-1.489404071E-02,0.0,32.98,0.0,40000.0
2.05,5.208063871E-08,7.815859718E-02,-4.583938318E-07,0.128796963,3.339940206E-07,-5.943369678E-02,-2.40996853E-07,-5.899067416E-02,5.896380311E-06,-0.185840551,-5.099526247E-05,0.142047988,-1.148583142E-04,7.988147461E-02,0.0,33.0,0.0,40000.0
2.051,-2.963035214E-08,0.101939092,-4.849628373E-07,0.14598566,3.461894044E-07,-8.182915223E-02,-3.703510604E-07,-4.253827189E-02,5.789511853E-06,-0.163029443,-5.015998951E-05,0.144977311,-1.160232865E-04,0.175865,0.0,33.02,0.0,40000.0
2.052,-1.36338951E-08,9.347623284E-02,-3.805975722E-07,0.115883427,2.857296271E-07,-6.348165208E-02,-5.215527212E-07,-1.156791982E-03,5.595732434E-06,-1.079400824E-02,-4.917825348E-05,0.147950589,-1.17097369E-04,5.922554362E-03,0.0,33.04,0.0,40000.0
2.053,7.610194578E-08,5.400288227E-02,-1.923582124E-07,5.186506689E-02,1.815248026E-07,-2.400849257E-02,-6.549523698E-07,3.676105609E-02,5.482499874E-06,0.171888472,-4.81090443E-05,2.699705891E-02,-1.183024438E-04,-0.267912471,0.0,33.06,0.0,40000.0
2.054,1.909602745E-07,-3.757794433E-03,1.06561913E-08,-2.231502605E-02,7.015421842E-08,9.677165769E-03,-7.396105903E-07,6.072191083E-02,5.557542194E-06,0.204664269,-4.707040363E-05,-8.813553932E-02,-1.197100853E-04,-0.137225703,0.0,33.08,0.0,40000.0
2.055,2.746204722E-07,-5.863864888E-02,1.627094018E-07,-7.96077324E-02,-2.020163063E-08,3.235238816E-02,-7.542978674E-07,7.92200026E-02,5.76095337E-06,5.207510941E-02,-4.614890332E-05,-0.146145175,-1.211605803E-04,5.152195667E-02,0.0,33.1,0.0,40000.0
2.056,2.834695601E-07,-9.098395096E-02,2.239920609E-07,-0.101933871,-6.970379164E-08,4.935504638E-02,-6.87465403E-07,8.381979816E-02,5.929574491E-06,-0.12165633,-4.53926548E-05,-0.184358899,-1.224336993E-04,0.303225274,0.0,33.120000000000005,0.0,40000.0
2.057,2.007510564E-07,-9.215163116E-02,1.908525978E-07,-8.691080684E-02,-6.731447702E-08,5.442814287E-02,-5.497106893E-07,5.802514123E-02,5.947919139E-06,-0.178898411,-4.480109741E-05,-0.14502478,-1.233599667E-04,0.390486718,0.0,33.14,0.0,40000.0
2.058,3.867317204E-08,-6.656740121E-02,9.226157358E-08,-4.399258085E-02,-1.771206691E-08,3.999829759E-02,-3.798920076E-07,6.103009485E-03,5.817388199E-06,-0.118853907,-4.429712883E-05,-3.015332804E-02,-1.240708464E-04,4.029095489E-02,0.0,33.16,0.0,40000.0
2.059,-1.697108837E-07,-2.60450456E-02,-2.322585048E-08,1.019976226E-02,5.8385217E-08,1.299151678E-02,-2.308766486E-07,-4.770981839E-02,5.614127389E-06,-2.66055108E-02,-4.377641285E-05,6.364912759E-02,-1.249171104E-04,-0.311061934,0.0,33.18000000000001,0.0,40000.0
2.06,-3.821628564E-07,1.790922862E-02,-1.066205115E-07,5.398604001E-02,1.320474838E-07,-1.786152127E-02,-1.420970269E-07,-7.276220794E-02,5.391219838E-06,-1.268634886E-02,-4.314661161E-05,0.154520489,-1.260947176E-04,-0.351629723,0.0,33.2,0.0,40000.0
