TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
2.1E-02,-5.399407718E-06,-0.117258866,-5.135092621E-09,8.419727127E-02,5.01422985E-08,1.149336206E-02,1.950594824E-09,2.711366833E-04,3.382035962E-10,-6.870085197E-06,9.879592029E-11,1.683717235E-05,3.278087579E-11,7.583739013E-06,0.525,0.0,40000.0,0.0
2.2E-02,-6.441315983E-06,-0.338744738,3.037638015E-07,7.587100117E-02,8.732518934E-08,8.711301776E-03,2.867242172E-09,2.69831178E-04,3.85531194E-10,1.119028336E-05,1.226420871E-10,8.569069019E-06,4.196045379E-11,7.967539921E-06,0.5499999999999999,0.0,40000.0,0.0
2.3E-02,-7.748147967E-06,-0.191109144,6.660389408E-07,3.088246423E-02,1.285069828E-07,-7.134068498E-04,3.906322131E-09,-2.496128411E-05,4.408926531E-10,4.878385151E-06,1.41152546E-10,-1.924069635E-05,5.198517578E-11,-6.277183532E-06,0.575,0.0,40000.0,0.0
2.4E-02,-9.099626657E-06,0.10181845,1.006620503E-06,-7.426908456E-02,1.617660452E-07,-1.513201963E-02,4.611839014E-09,-6.421614672E-04,4.86578501E-10,-2.422997051E-05,1.479376721E-10,-4.210822169E-06,5.446712241E-11,-8.808724192E-06,0.6,0.0,40000.0,0.0
2.5E-02,-1.035236549E-05,9.56659957E-02,1.240847088E-06,-0.138442407,1.720842389E-07,-3.074972288E-02,4.170869856E-09,-1.650804258E-03,5.106614338E-10,-1.897635447E-05,1.616199055E-10,1.800569478E-05,5.46815161E-11,4.273581775E-06,0.625,0.0,40000.0,0.0
2.6E-02,-1.157678291E-05,-3.902462232E-02,1.367509462E-06,-7.668762673E-02,1.439947295E-07,-4.606568573E-02,1.369395371E-09,-3.07020246E-03,4.945759449E-10,-6.135882475E-05,1.819461645E-10,-4.717176203E-06,6.092817986E-11,7.791230911E-06,0.65,0.0,40000.0,0.0
2.7E-02,-1.284762592E-05,-5.382808412E-02,1.462578779E-06,1.350238953E-02,6.415837269E-08,-5.742810469E-02,-5.161064984E-09,-4.387775658E-03,3.66449266E-10,-1.627237264E-04,1.963981894E-10,-7.032255342E-06,7.243991925E-11,2.738865334E-06,0.675,0.0,40000.0,0.0
2.8E-02,-1.414503958E-05,6.865494121E-04,1.570848178E-06,1.289916292E-02,-7.113474873E-08,-5.348570964E-02,-1.630949431E-08,-4.848177252E-03,7.410210818E-11,-1.657194986E-04,2.153212767E-10,1.597469772E-05,8.45907454E-11,-1.46065898E-06,0.7000000000000001,0.0,40000.0,0.0
2.9E-02,-1.540599043E-05,7.223888042E-02,1.684619157E-06,-1.897012556E-03,-2.467461437E-07,-2.715111217E-02,-3.172151301E-08,-3.679027156E-03,-3.415405915E-10,-8.087153722E-05,2.401575736E-10,-4.147522112E-06,9.080368681E-11,-1.041502501E-05,0.7250000000000001,0.0,40000.0,0.0
3.E-02,-1.655091168E-05,0.159820127,1.831288304E-06,6.769224896E-02,-4.307346902E-07,1.039680079E-02,-4.897101138E-08,4.030738635E-06,-7.79637153E-10,3.596297475E-05,2.547623246E-10,-1.631650816E-05,9.040565301E-11,-2.807419143E-06,0.75,0.0,40000.0,0.0
3.1E-02,-1.754470194E-05,0.142444633,2.060284411E-06,9.69637474E-02,-5.876629412E-07,4.372390268E-02,-6.29072394E-08,6.622473642E-03,-1.016592669E-09,3.663146538E-04,2.690106501E-10,1.560348568E-05,9.840069376E-11,1.959368604E-05,0.775,0.0,40000.0,0.0
3.2E-02,-1.847071102E-05,-6.881752126E-03,2.315320315E-06,-4.488195327E-02,-6.866101954E-07,7.223809977E-02,-6.587334929E-08,1.531774683E-02,-5.851337085E-10,9.705118945E-04,3.053611147E-10,2.860142898E-05,1.181863245E-10,3.988319227E-06,0.8,0.0,40000.0,0.0
3.3E-02,-1.942465831E-05,-4.8997827E-02,2.447694478E-06,-0.200443347,-7.025431938E-07,9.379057566E-02,-4.934914479E-08,2.366290607E-02,1.143150211E-09,1.623139181E-03,3.761642628E-10,4.030334637E-05,1.298942299E-10,-2.014436791E-05,0.8250000000000001,0.0,40000.0,0.0
3.4E-02,-2.039821247E-05,9.784686989E-03,2.395623284E-06,-0.168450224,-6.281806018E-07,8.680115103E-02,-6.80927479E-09,2.836849135E-02,4.759553795E-09,2.15310205E-03,5.043877663E-10,7.453738665E-05,1.350265568E-10,6.992528176E-06,0.8500000000000001,0.0,40000.0,0.0
3.5E-02,-2.134384477E-05,4.6058994E-02,2.234390845E-06,-4.987160884E-02,-4.894638709E-07,4.190752974E-02,6.314395753E-08,2.645833194E-02,1.061037846E-08,2.315747342E-03,7.080393222E-10,7.631949959E-05,1.51846834E-10,1.638448097E-05,0.8750000000000001,0.0,40000.0,0.0
3.6E-02,-2.22385399E-05,5.581605403E-02,2.033582596E-06,-2.927823137E-02,-3.339064123E-07,-8.226339412E-03,1.54099075E-07,1.554556443E-02,1.838651151E-08,1.534885686E-03,9.730724851E-10,4.644373207E-05,1.682055606E-10,-1.730760247E-05,0.8999999999999999,0.0,40000.0,0.0
3.7E-02,-2.3069645E-05,7.13631791E-02,1.799082436E-06,-3.810660574E-02,-1.971140567E-07,-2.930432597E-02,2.502123938E-07,-5.229041144E-03,2.662255243E-08,-6.150519971E-04,1.25460278E-09,-1.344874295E-05,1.752552853E-10,-1.311611451E-06,0.9249999999999999,0.0,40000.0,0.0
3.8E-02,-2.37905328E-05,0.149070686,1.569726166E-06,4.839302166E-02,-9.068973069E-08,-3.143175213E-02,3.275991177E-07,-3.222411288E-02,3.25411752E-08,-4.019770815E-03,1.447936589E-09,-1.629427221E-04,1.92276763E-10,2.12561409E-05,0.95,0.0,40000.0,0.0
3.9E-02,-2.442057283E-05,3.263037642E-02,1.426823978E-06,0.124516735,-1.690291126E-08,-3.384323539E-02,3.605674487E-07,-5.661277261E-02,3.232203224E-08,-8.255753306E-03,1.351532254E-09,-4.16532465E-04,2.054781077E-10,-2.889560984E-05,0.975,0.0,40000.0,0.0
4.E-02,-2.510210423E-05,-0.135617241,1.377564789E-06,6.277111643E-02,3.048528972E-08,-1.895445489E-02,3.307374584E-07,-6.898406961E-02,2.178244748E-08,-1.238514014E-02,6.782826285E-10,-7.371575351E-04,1.804362462E-10,-4.759236242E-05,1.0,0.0,40000.0,0.0
4.1E-02,-2.583915355E-05,2.45772997E-02,1.341383535E-06,-3.661613099E-02,8.092816989E-08,2.506353663E-02,2.341896364E-07,-6.445181656E-02,-2.246358524E-09,-1.459334023E-02,-8.738674773E-10,-1.020644915E-03,1.250081044E-10,-1.317998408E-05,1.0250000000000001,0.0,40000.0,0.0
4.2E-02,-2.649249806E-05,0.142837378,1.26531056E-06,-4.316874418E-02,1.720182162E-07,5.623138491E-02,8.394263696E-08,-4.294674018E-02,-4.003071205E-08,-1.29178138E-02,-3.474013756E-09,-1.075351635E-03,4.231840245E-11,-4.134179713E-05,1.05,0.0,40000.0,0.0
4.3E-02,-2.709471964E-05,-4.058899024E-02,1.171420772E-06,7.535106332E-03,3.100149894E-07,3.758272444E-02,-9.145609344E-08,-7.356872454E-03,-8.738456416E-08,-6.22124984E-03,-6.966286195E-09,-7.089069887E-04,-8.931322827E-11,-5.654369362E-05,1.075,0.0,40000.0,0.0
4.4E-02,-2.785342537E-05,-0.272380589,1.107911728E-06,5.322651846E-02,4.665792422E-07,-4.479282702E-04,-2.535267241E-07,3.401307665E-02,-1.351202022E-07,5.457619835E-03,-1.068497625E-08,2.56063131E-04,-2.295116329E-10,3.940899529E-05,1.0999999999999999,0.0,40000.0,0.0
4.5E-02,-2.88321169E-05,-0.167598097,1.113625461E-06,8.521924096E-02,6.1230908E-07,-2.122116907E-02,-3.660035238E-07,6.517483315E-02,-1.699580331E-07,2.033797223E-02,-1.332729546E-08,1.896670277E-03,-2.878015073E-10,1.24409464E-04,1.125,0.0,40000.0,0.0
4.6E-02,-2.984840707E-05,9.240390905E-02,1.198211343E-06,7.252596095E-02,7.244481261E-07,-4.596005396E-02,-4.099304693E-07,7.192523649E-02,-1.773369053E-07,3.457998258E-02,-1.302112797E-08,4.000299766E-03,-1.852682192E-10,1.97235791E-04,1.15,0.0,40000.0,0.0
4.7E-02,-3.083360207E-05,-3.020712485E-02,1.333293745E-06,2.84669694E-02,7.688268662E-07,-8.956044441E-02,-3.905946617E-07,5.460051187E-02,-1.457752841E-07,4.330110435E-02,-7.690036328E-09,6.049553192E-03,2.114479E-10,3.911279233E-04,1.175,0.0,40000.0,0.0
4.8E-02,-3.191223972E-05,-0.156684385,1.50296626E-06,4.071197053E-02,7.149613897E-07,-0.10692875,-3.318620337E-07,2.419321521E-02,-7.150129819E-08,4.2123772E-02,4.285834363E-09,7.240021605E-03,1.083607526E-09,5.59761625E-04,1.2,0.0,40000.0,0.0
4.9E-02,-3.307457696E-05,-1.071545667E-02,1.738165028E-06,9.034086953E-02,5.712506736E-07,-7.276225947E-02,-2.660292033E-07,-9.992801526E-03,3.825073657E-08,2.883248137E-02,2.315888863E-08,6.554375604E-03,2.486609296E-09,5.019257842E-04,1.225,0.0,40000.0,0.0
5.E-02,-3.422550013E-05,3.354676632E-02,2.049584171E-06,6.210148046E-02,3.752163256E-07,-3.1884651E-02,-2.242214642E-07,-3.805754111E-02,1.649206469E-07,5.003378002E-03,4.6890461E-08,3.162698125E-03,4.271785217E-09,2.624239545E-04,1.25,0.0,40000.0,0.0
5.1E-02,-3.541181815E-05,-0.104335061,2.386491298E-06,-1.112596495E-02,1.571386045E-07,-1.220191696E-02,-2.225653744E-07,-4.224619183E-02,2.820794222E-07,-2.402562536E-02,7.064306403E-08,-3.120601998E-03,6.073761431E-09,-2.288185439E-04,1.275,0.0,40000.0,0.0
5.2E-02,-3.676075032E-05,-0.220895139,2.715385929E-06,-4.900549509E-03,-6.000671744E-08,1.406637758E-02,-2.478169994E-07,-1.156967495E-02,3.618815484E-07,-5.068775357E-02,8.708612735E-08,-1.149845971E-02,7.194599354E-09,-1.133452534E-03,1.3,0.0,40000.0,0.0
5.3E-02,-3.824902832E-05,-5.780159823E-02,3.050962928E-06,1.826635558E-02,-2.494213131E-07,4.139537961E-02,-2.604925313E-07,3.672185378E-02,3.830281136E-07,-6.662355492E-02,8.780183348E-08,-1.995627005E-02,6.624369548E-09,-2.248683107E-03,1.325,0.0,40000.0,0.0
5.4E-02,-3.971030812E-05,0.111802818,3.362079452E-06,-6.718566665E-02,-4.059262139E-07,2.442480823E-02,-2.20082751E-07,6.944916293E-02,3.383431592E-07,-6.503973516E-02,6.575039126E-08,-2.557808177E-02,3.328081334E-09,-3.203437502E-03,1.35,0.0,40000.0,0.0
5.5E-02,-4.115974286E-05,-8.810827264E-02,3.572264849E-06,-0.134678636,-5.571087188E-07,-1.378027302E-02,-1.091450313E-07,7.160708788E-02,2.387738171E-07,-4.472925779E-02,1.816448869E-08,-2.549092623E-02,-3.41771907E-09,-3.69559461E-03,1.375,0.0,40000.0,0.0
5.6E-02,-4.278301567E-05,-0.259572907,3.706621201E-06,-1.698202919E-02,-7.178133129E-07,-5.264810514E-03,6.291247875E-08,5.063270088E-02,1.106122978E-07,-1.245517941E-02,-5.109299362E-08,-1.785233459E-02,-1.361483986E-08,-3.207062853E-03,1.4000000000000001,0.0,40000.0,0.0
5.7E-02,-4.459314987E-05,-0.114152777,3.895341832E-06,0.12571249,-8.658628062E-07,3.057522281E-02,2.667146218E-07,1.28567772E-02,-1.393236959E-08,1.96889675E-02,-1.306047751E-07,-2.656351566E-03,-2.6011703E-08,-1.192443261E-03,1.425,0.0,40000.0,0.0
5.8E-02,-4.642252649E-05,7.566967223E-02,4.183536791E-06,7.323913243E-02,-9.842205692E-07,2.880896218E-02,4.580111421E-07,-3.786791018E-02,-1.08582495E-07,4.010032413E-02,-2.026395778E-07,1.761026976E-02,-3.782203842E-08,2.365481471E-03,1.4500000000000002,0.0,40000.0,0.0
5.9E-02,-4.817417429E-05,7.979088992E-02,4.480691525E-06,-5.532060636E-02,-1.079340928E-06,1.766536856E-02,5.904531423E-07,-7.984145702E-02,-1.620536471E-07,4.225787079E-02,-2.469221086E-07,3.789431224E-02,-4.497495476E-08,6.949348185E-03,1.4749999999999999,0.0,40000.0,0.0
6.E-02,-4.988264862E-05,6.555089237E-03,4.718455548E-06,-6.346279357E-02,-1.138840748E-06,5.357501204E-02,6.413558118E-07,-8.32378386E-02,-1.809055357E-07,2.698084445E-02,-2.464359764E-07,5.164313807E-02,-4.286117357E-08,1.158405397E-02,1.5,0.0,40000.0,0.0
6.1E-02,-5.153844632E-05,9.879501061E-02,4.902614895E-06,-4.374530899E-02,-1.128172034E-06,8.676280733E-02,6.263334759E-07,-4.861249181E-02,-1.849450593E-07,2.643925506E-03,-1.936317511E-07,5.29932333E-02,-2.760334121E-08,1.470407891E-02,1.525,0.0,40000.0,0.0
6.2E-02,-5.308034857E-05,0.129000533,5.003378319E-06,-0.12304531,-1.04555361E-06,5.713743136E-02,5.815276345E-07,-1.095428091E-02,-1.967572617E-07,-1.818940912E-02,-9.462116245E-08,3.941968112E-02,2.28032886E-09,1.454764767E-02,1.55,0.0,40000.0,0.0
6.3E-02,-5.459306045E-05,-7.061867587E-02,4.963810852E-06,-0.157618781,-9.228774094E-07,2.297743018E-02,5.326243776E-07,2.759809021E-03,-2.302211041E-07,-2.511409182E-02,3.088313115E-08,1.35678486E-02,4.44079179E-08,9.940250304E-03,1.575,0.0,40000.0,0.0
6.4E-02,-5.621182445E-05,-0.141489839,4.836417741E-06,-1.803455487E-02,-7.694101828E-07,3.860406751E-02,4.837925844E-07,-2.616761089E-03,-2.836603779E-07,-1.483698015E-02,1.546166095E-07,-1.710947709E-02,9.187810667E-08,7.450038632E-04,1.6,0.0,40000.0,0.0
6.5E-02,-5.791429415E-05,-2.592197317E-02,4.762171809E-06,0.124330853,-5.769354346E-07,3.941188617E-02,4.266542436E-07,-1.39963035E-02,-3.40576998E-07,7.882184641E-03,2.483515345E-07,-4.288775272E-02,1.338008959E-07,-1.183977265E-02,1.625,0.0,40000.0,0.0
6.6E-02,-5.958422443E-05,9.100118926E-02,4.791508967E-06,8.283797493E-02,-3.720798741E-07,-1.464979587E-02,3.473943379E-07,-3.02467359E-02,-3.772250718E-07,3.265495811E-02,2.929887562E-07,-5.530786393E-02,1.573114086E-07,-2.49847963E-02,1.6500000000000001,0.0,40000.0,0.0
6.7E-02,-6.119417994E-05,2.895241285E-02,4.843756096E-06,-3.701869109E-02,-1.970168652E-07,-4.493635211E-02,2.289686191E-07,-4.808493969E-02,-3.731243726E-07,4.884275123E-02,2.846768398E-07,-5.05906305E-02,1.50996512E-07,-3.46660924E-02,1.675,0.0,40000.0,0.0
6.8E-02,-6.280463009E-05,-2.994577313E-02,4.845616307E-06,-6.375680367E-02,-5.112912495E-08,-1.341469097E-02,6.146323459E-08,-5.00747356E-02,-3.188611701E-07,5.148243065E-02,2.354218812E-07,-3.129560077E-02,1.088390333E-07,-3.701918435E-02,1.7000000000000002,0.0,40000.0,0.0
6.9E-02,-6.434265753E-05,0.174788669,4.78792356E-06,-5.534835572E-02,9.063399436E-08,5.166265146E-03,-1.423117398E-07,-2.246483973E-02,-2.177741655E-07,4.216529758E-02,1.67940507E-07,-5.157255979E-03,3.32773264E-08,-2.978939911E-02,1.725,0.0,40000.0,0.0
7.E-02,-6.569911015E-05,0.188368197,4.651602713E-06,-0.101907225,2.265023376E-07,-1.695560974E-02,-3.458746992E-07,2.28888182E-02,-8.32520308E-08,2.470504255E-02,1.067671514E-07,1.777339757E-02,-6.388901245E-08,-1.341996652E-02,1.7500000000000002,0.0,40000.0,0.0
7.1E-02,-6.695676713E-05,9.22075171E-03,4.421688311E-06,-8.528205612E-02,3.443023694E-07,-1.918170899E-02,-5.101429685E-07,5.570092315E-02,6.524784444E-08,3.250459138E-03,6.870485565E-08,2.84489232E-02,-1.634942117E-07,8.542207202E-03,1.775,0.0,40000.0,0.0
7.2E-02,-6.82432233E-05,-6.681939094E-02,4.187239559E-06,7.621189749E-02,4.525002749E-07,-2.239093283E-05,-6.173075484E-07,5.850684431E-02,2.076302875E-07,-1.548541096E-02,5.606114225E-08,2.238845882E-02,-2.436225292E-07,3.041159625E-02,1.7999999999999998,0.0,40000.0,0.0
7.3E-02,-6.957849377E-05,-3.081171367E-02,4.093193969E-06,0.204596677,5.531672679E-07,-1.503873787E-02,-6.725416565E-07,4.535411331E-02,3.298249232E-07,-2.489034898E-02,5.57950062E-08,2.366828337E-03,-2.853982122E-07,4.629378181E-02,1.825,0.0,40000.0,0.0
7.4E-02,-7.087165875E-05,0.115022409,4.171705491E-06,0.140520104,6.254402803E-07,-4.174961626E-02,-6.851604811E-07,3.987625011E-02,4.264951387E-07,-2.615855067E-02,4.575548332E-08,-2.191362642E-02,-2.781730011E-07,5.170815861E-02,1.8499999999999999,0.0,40000.0,0.0
7.5E-02,-7.210651527E-05,1.601203607E-03,4.321298544E-06,1.642303932E-03,6.633985301E-07,-2.688055294E-02,-6.58372019E-07,3.893841032E-02,4.966002281E-07,-2.69716546E-02,5.690250401E-09,-3.81379691E-02,-2.22725582E-07,4.473641471E-02,1.875,0.0,40000.0,0.0
7.6E-02,-7.338490447E-05,-8.867368384E-02,4.444682362E-06,-5.406218941E-02,6.821686373E-07,-1.149511369E-02,-6.009514026E-07,2.232620096E-02,5.382740236E-07,-2.989092696E-02,-7.218602775E-08,-3.748436717E-02,-1.313812924E-07,2.705743711E-02,1.9,0.0,40000.0,0.0
7.7E-02,-7.466944791E-05,7.636586793E-02,4.507419096E-06,-6.723164596E-02,6.721311778E-07,-4.611938827E-02,-5.330761463E-07,-1.41704129E-03,5.500349435E-07,-2.993490169E-02,-1.780821605E-07,-1.855555334E-02,-2.444862048E-08,4.119349022E-03,1.925,0.0,40000.0,0.0
7.8E-02,-7.587855709E-05,7.450612E-02,4.493590487E-06,-8.589923059E-02,6.014305765E-07,-7.520765136E-02,-4.658677576E-07,8.279893841E-05,5.333623183E-07,-2.693218798E-02,-2.871389327E-07,1.223418787E-02,7.626797148E-08,-1.655158605E-02,1.95,0.0,40000.0,0.0
7.9E-02,-7.704010139E-05,2.062152121E-02,4.425452833E-06,-2.272069884E-02,4.696359332E-07,-4.698111026E-02,-3.868027352E-07,2.363041979E-02,4.888883164E-07,-2.867044847E-02,-3.687319652E-07,4.269338444E-02,1.545090493E-07,-2.839958499E-02,1.975,0.0,40000.0,0.0
8.E-02,-7.822765567E-05,-7.263842825E-02,4.412253695E-06,0.132597253,3.065560873E-07,-1.558870918E-02,-2.816433109E-07,2.855889266E-02,4.124577502E-07,-3.524267521E-02,-3.992870402E-07,5.938278047E-02,2.04229946E-07,-2.864092475E-02,2.0,0.0,40000.0,0.0
8.1E-02,-7.947546249E-05,-4.787256105E-02,4.569356063E-06,0.208008208,1.257850598E-07,-1.979334689E-02,-1.574444071E-07,9.520161049E-03,3.012456899E-07,-3.432050342E-02,-3.728781818E-07,5.45453742E-02,2.298377874E-07,-1.95852715E-02,2.025,0.0,40000.0,0.0
8.2E-02,-8.070192014E-05,9.057388429E-02,4.885511517E-06,0.110099855,-6.879892072E-08,-7.833260313E-03,-2.455739556E-08,7.855531509E-03,1.625029897E-07,-2.074090305E-02,-3.033285001E-07,3.173643505E-02,2.417480495E-07,-7.809870314E-03,2.0500000000000003,0.0,40000.0,0.0
8.3E-02,-8.191143326E-05,-5.668066649E-02,5.248492275E-06,-1.645039336E-02,-2.518344556E-07,3.093017528E-02,1.266671879E-07,2.881956478E-02,1.075622421E-08,-5.267150126E-03,-2.157037682E-07,4.413617791E-03,2.491732555E-07,-1.160131398E-03,2.075,0.0,40000.0,0.0
8.4E-02,-8.322481885E-05,-0.151069663,5.5775514E-06,-5.139401639E-02,-4.045040617E-07,2.980264643E-02,3.029124509E-07,2.122254785E-02,-1.410787191E-07,5.090845386E-03,-1.325606452E-07,-1.337702489E-02,2.536434778E-07,-4.7496908E-03,2.1,0.0,40000.0,0.0
8.5E-02,-8.467114002E-05,-0.114799465,5.852342967E-06,-5.714070104E-02,-5.435796994E-07,-2.614880135E-03,4.74744923E-07,-3.004778732E-02,-2.817932064E-07,1.714997453E-02,-6.3974032E-08,-1.573619132E-02,2.468483466E-07,-1.778092493E-02,2.125,0.0,40000.0,0.0
8.6E-02,-8.620720246E-05,-6.4685393E-02,6.064397588E-06,-6.833344669E-02,-6.752882798E-07,1.734786549E-02,5.972053135E-07,-6.869702368E-02,-3.979921161E-07,3.188120467E-02,-5.850059654E-09,-5.189217171E-03,2.146228752E-07,-3.307978889E-02,2.15,0.0,40000.0,0.0
8.7E-02,-8.776664154E-05,1.793357429E-02,6.228457488E-06,-2.765702828E-02,-7.654140793E-07,6.581809751E-02,6.558439734E-07,-5.894700051E-02,-4.804048407E-07,3.569141241E-02,5.528278769E-08,1.120694674E-02,1.455217399E-07,-4.067169678E-02,2.175,0.0,40000.0,0.0
8.8E-02,-8.934291975E-05,-5.160951485E-02,6.404972594E-06,5.25674745E-02,-8.049457015E-07,3.537181707E-02,6.674981398E-07,-3.502178573E-02,-5.328355157E-07,2.427282179E-02,1.335921055E-07,2.314612448E-02,3.926194061E-08,-3.364583833E-02,2.1999999999999997,0.0,40000.0,0.0
