TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
1.2E-02,3.380006642E-07,0.317115464,-1.654939367E-08,-2.54181195E-02,7.772430683E-10,-2.731100634E-04,3.52315254E-10,1.174698298E-05,1.161183329E-10,-1.369063758E-06,4.042487366E-11,3.04502791E-07,1.248554487E-11,1.880131009E-06,0.48,0.0,40000.0,0.0
1.3E-02,3.124583912E-07,-1.878748923E-02,-6.983845568E-08,-3.551972065E-02,3.193201077E-10,-5.28398447E-04,4.265779397E-10,5.796211781E-06,1.38205261E-10,-3.284709506E-06,4.842248746E-11,-9.130914464E-06,1.650671682E-11,1.110035554E-06,0.52,0.0,40000.0,0.0
1.4E-02,-1.112079567E-07,-0.777464503,-1.596726885E-07,-3.757071937E-02,-8.47549142E-10,-8.894929361E-04,4.932587094E-10,-2.096049536E-05,1.60509517E-10,3.71925102E-06,5.156958341E-11,-5.704204507E-07,2.022220846E-11,-1.721393143E-06,0.56,0.0,40000.0,0.0
1.5E-02,-1.305504942E-06,-0.763812122,-2.865815897E-07,-3.657859629E-02,-2.922045324E-09,-9.257701408E-04,5.589360496E-10,1.895242895E-05,1.908237096E-10,1.230069502E-05,5.943583813E-11,1.00089813E-05,2.209584056E-11,-1.962393002E-06,0.6,0.0,40000.0,0.0
1.6E-02,-2.958545165E-06,-0.153674072,-4.475630568E-07,-3.156665548E-02,-5.400135381E-09,1.185646732E-04,6.537970804E-10,3.941661705E-05,2.288876756E-10,3.199217973E-06,7.215521358E-11,-3.024612245E-07,2.393686113E-11,1.897134182E-06,0.64,0.0,40000.0,0.0
1.7E-02,-4.634959391E-06,0.10693444,-6.231767582E-07,2.301590267E-03,-6.579325256E-09,2.479220478E-03,7.683959501E-10,5.890953449E-08,2.615241369E-10,-1.405438447E-05,8.268911258E-11,-4.068926767E-06,2.8910177E-11,4.367525845E-06,0.68,0.0,40000.0,0.0
1.8E-02,-6.307967583E-06,-0.100119003,-7.580206578E-07,7.923753185E-02,-3.472865902E-09,6.092061896E-03,9.313505713E-10,9.664937677E-05,2.907317701E-10,7.195929324E-06,9.669558477E-11,1.101403304E-05,3.61411573E-11,1.479005451E-07,0.72,0.0,40000.0,0.0
1.9E-02,-8.208884667E-06,-0.35570088,-7.772893141E-07,0.151913532,8.148599409E-09,1.093793526E-02,1.275289903E-09,2.653214136E-04,3.422338166E-10,3.739345883E-05,1.172381234E-10,2.058734125E-06,4.064117982E-11,-5.609873617E-06,0.76,0.0,40000.0,0.0
2.E-02,-1.044460672E-05,-0.313914359,-6.367967444E-07,0.167609764,3.342481412E-08,1.637156346E-02,1.917288971E-09,3.307992704E-04,4.141224705E-10,3.380794823E-06,1.320512953E-10,-1.351792535E-05,4.214074797E-11,-3.912504377E-07,0.8,0.0,40000.0,0.0
2.1E-02,-1.293895444E-05,-0.203333484,-3.301378263E-07,0.164722564,7.704509217E-08,2.031660013E-02,2.956582057E-09,4.637859058E-04,4.810400757E-10,-1.332433894E-05,1.462421149E-10,1.227264549E-05,4.912659167E-11,1.136385078E-05,0.8400000000000001,0.0,40000.0,0.0
2.2E-02,-1.569156357E-05,-0.313187315,1.556238504E-07,0.19348253,1.399854905E-07,1.832375116E-02,4.495332466E-09,5.351330706E-04,5.653306279E-10,4.806971799E-05,1.76094971E-10,1.905246196E-05,6.45319809E-11,5.47562873E-06,0.8799999999999999,0.0,40000.0,0.0
2.3E-02,-1.86551675E-05,-0.108812036,8.266921644E-07,0.177132276,2.151362856E-07,6.097187185E-03,6.35278156E-09,1.022725361E-04,6.891738717E-10,3.103811114E-05,2.086017639E-10,-1.37446228E-05,7.691556142E-11,-1.1519352E-05,0.9199999999999999,0.0,40000.0,0.0
2.4E-02,-2.148817927E-05,0.369999136,1.604619221E-06,3.658678323E-02,2.859835767E-07,-1.470412485E-02,7.830337747E-09,-8.620532698E-04,8.006755118E-10,-5.572199012E-05,2.36700048E-10,4.926364985E-06,8.23254254E-11,-2.42862301E-06,0.96,0.0,40000.0,0.0
2.5E-02,-2.401388656E-05,0.244622046,2.350955301E-06,-9.977038279E-02,3.298790747E-07,-3.919943876E-02,7.652922436E-09,-2.447879322E-03,8.640408175E-10,-4.055254337E-05,2.810146279E-10,2.750734565E-05,9.445545234E-11,1.586925223E-05,1.0,0.0,40000.0,0.0
2.6E-02,-2.658087552E-05,-0.327186319,3.014750126E-06,-6.53147419E-02,3.205962818E-07,-6.715707946E-02,3.868015235E-09,-4.767096503E-03,8.726065717E-10,-6.904365126E-05,3.283378209E-10,-2.148944473E-05,1.150791109E-10,1.118531683E-06,1.04,0.0,40000.0,0.0
2.7E-02,-2.955502078E-05,-0.487135567,3.656969395E-06,2.216487927E-02,2.298902626E-07,-9.568942151E-02,-5.86745617E-09,-7.134038521E-03,7.275818619E-10,-2.381366471E-04,3.557472336E-10,-1.834006796E-05,1.311383772E-10,-1.02479102E-05,1.08,0.0,40000.0,0.0
2.8E-02,-3.278378182E-05,-2.210235964E-02,4.2789691E-06,-6.260096776E-02,3.767912852E-08,-0.107321179,-2.342827044E-08,-8.516665085E-03,3.232503369E-10,-2.804807379E-04,3.944366265E-10,4.090055344E-05,1.464092005E-10,8.670856771E-06,1.12,0.0,40000.0,0.0
2.9E-02,-3.576010719E-05,0.526977863,4.76244737E-06,-0.214443221,-2.511512079E-07,-8.591767961E-02,-4.910369801E-08,-7.712598111E-03,-3.062417574E-10,-1.698405072E-04,4.587785286E-10,1.040617139E-05,1.687933029E-10,5.556410869E-06,1.1600000000000001,0.0,40000.0,0.0
3.E-02,-3.821245667E-05,0.520983586,5.057432574E-06,-0.162546661,-6.040633458E-07,-4.22460297E-02,-8.01946832E-08,-3.118575074E-03,-1.026625407E-09,-1.194366887E-05,5.142496291E-10,-2.814924769E-05,1.904397629E-10,-7.032156472E-06,1.2,0.0,40000.0,0.0
3.1E-02,-4.038490066E-05,3.882970425E-02,5.266151816E-06,-9.984079345E-03,-9.765855111E-07,3.026039331E-03,-1.096878446E-07,6.31415977E-03,-1.514139961E-09,4.77674694E-04,5.632326433E-10,1.517249222E-05,2.13495997E-10,9.851426706E-06,1.24,0.0,40000.0,0.0
3.2E-02,-4.269558647E-05,-0.315318795,5.427977244E-06,-8.379910626E-02,-1.320504477E-06,5.418015138E-02,-1.260010898E-07,2.004562775E-02,-1.044903848E-09,1.435822066E-03,6.416480198E-10,4.36931701E-05,2.414243869E-10,-1.061783947E-07,1.28,0.0,40000.0,0.0
3.3E-02,-4.52410632E-05,-0.154270452,5.399955449E-06,-0.295896272,-1.578130805E-06,0.118405004,-1.146811599E-07,3.522073074E-02,1.41608286E-09,2.547679802E-03,7.746476287E-10,6.547454246E-05,2.614229136E-10,-1.575432521E-05,1.32,0.0,40000.0,0.0
3.4E-02,-4.767413754E-05,0.379073296,5.097566933E-06,-0.252842571,-1.694834952E-06,0.163439952,-6.212440751E-08,4.725298392E-02,6.933014723E-09,3.564212204E-03,9.974114142E-10,1.140538848E-04,2.869433758E-10,2.679751755E-05,1.36,0.0,40000.0,0.0
3.5E-02,-4.957365569E-05,0.688046533,4.67971696E-06,2.191921656E-02,-1.652584674E-06,0.154469654,3.99109859E-08,5.170441735E-02,1.631194464E-08,4.15979266E-03,1.343709322E-09,1.330150207E-04,3.351191252E-10,1.851498042E-05,1.4000000000000001,0.0,40000.0,0.0
3.6E-02,-5.094445396E-05,0.369401457,4.329830425E-06,0.114012612,-1.473714444E-06,0.118770171,1.898301512E-07,4.406330896E-02,2.950918042E-08,3.476842125E-03,1.816953633E-09,1.208779074E-04,3.69697461E-10,-4.571030845E-05,1.44,0.0,40000.0,0.0
3.7E-02,-5.226862436E-05,-0.276145695,4.017618679E-06,-3.866183022E-02,-1.182392867E-06,0.106132029,3.719279937E-07,2.029426582E-02,4.479060986E-08,6.915746391E-04,2.358721258E-09,1.617089271E-05,3.817297298E-10,6.159287835E-07,1.48,0.0,40000.0,0.0
3.8E-02,-5.399519242E-05,-0.528659377,3.645968273E-06,-8.021942093E-02,-7.879034479E-07,0.100203973,5.5513501E-07,-1.807577278E-02,5.826769309E-08,-4.300241295E-03,2.784655497E-09,-2.478358502E-04,4.181331458E-10,4.81285376E-05,1.52,0.0,40000.0,0.0
3.9E-02,-5.595359253E-05,6.498388435E-02,3.270642496E-06,7.286771523E-02,-3.177622718E-07,5.110029947E-02,6.986512467E-07,-6.130580894E-02,6.402348959E-08,-1.114231164E-02,2.778984402E-09,-6.153740346E-04,4.532267216E-10,-5.074672341E-05,1.56,0.0,40000.0,0.0
4.E-02,-5.748704131E-05,0.784926827,2.99033324E-06,0.117168964,1.687831856E-07,-1.829197823E-02,7.630571097E-07,-9.691510498E-02,5.480125367E-08,-1.88137528E-02,1.910671589E-09,-1.109907027E-03,4.20774096E-10,-8.434876013E-05,1.6,0.0,40000.0,0.0
4.1E-02,-5.836605511E-05,0.523959536,2.755361548E-06,-2.649275101E-02,6.248854468E-07,-4.25952936E-02,7.204272925E-07,-0.117156472,2.37409084E-08,-2.486250645E-02,-3.482753595E-10,-1.671361914E-03,3.412006638E-10,-9.892508258E-06,1.6400000000000001,0.0,40000.0,0.0
4.2E-02,-5.917090553E-05,-0.375633073,2.469997302E-06,-7.429579407E-02,1.040597173E-06,-3.818562594E-02,5.599317227E-07,-0.118575286,-3.283339599E-08,-2.616548949E-02,-4.420502225E-09,-1.955204135E-03,2.237260696E-10,-6.590692423E-05,1.6800000000000002,0.0,40000.0,0.0
4.3E-02,-6.055462248E-05,-0.782111898,2.19537237E-06,9.577240004E-02,1.40051421E-06,-7.340291756E-02,2.91842865E-07,-9.661161959E-02,-1.126216683E-07,-2.026254852E-02,-1.027673281E-08,-1.612812714E-03,8.789510816E-12,-1.290196633E-04,1.7199999999999998,0.0,40000.0,0.0
4.4E-02,-6.243856322E-05,-0.218348015,2.095708256E-06,0.254151506,1.658899967E-06,-0.129659941,-4.989978431E-08,-5.069623254E-02,-2.054846205E-07,-5.886920863E-03,-1.711819324E-08,-3.576603491E-04,-2.584495161E-10,2.44119726E-05,1.7599999999999998,0.0,40000.0,0.0
4.5E-02,-6.419130528E-05,0.480754121,2.226348831E-06,0.206460747,1.786730113E-06,-0.131452338,-4.144532811E-07,5.074557109E-03,-2.932894127E-07,1.600316229E-02,-2.312367561E-08,2.029601565E-03,-4.169101562E-10,1.931471221E-04,1.7999999999999998,0.0,40000.0,0.0
4.6E-02,-6.560122938E-05,0.204897358,2.48596498E-06,5.149024099E-02,1.801110155E-06,-9.544776826E-02,-7.512004908E-07,5.053825302E-02,-3.523152774E-07,4.155467909E-02,-2.539842478E-08,5.431854319E-03,-3.286151072E-10,3.003635037E-04,1.8399999999999999,0.0,40000.0,0.0
4.7E-02,-6.715996326E-05,-0.502521503,2.76872467E-06,-5.205434894E-03,1.71813821E-06,-9.925531954E-02,-1.022616693E-06,8.012392453E-02,-3.581786914E-07,6.477029329E-02,-2.034141121E-08,9.231671624E-03,2.021110314E-10,5.844950339E-04,1.88,0.0,40000.0,0.0
4.8E-02,-6.927544271E-05,-0.610979964,3.083114638E-06,6.846499428E-02,1.522609245E-06,-0.125859025,-1.203731543E-06,0.100478849,-2.923787683E-07,7.855654489E-02,-4.538018624E-09,1.226110502E-02,1.480581842E-09,9.109968303E-04,1.92,0.0,40000.0,0.0
4.9E-02,-7.176993686E-05,-0.147053483,3.497918255E-06,0.132363523,1.215243671E-06,-9.781524806E-02,-1.279883292E-06,0.109447566,-1.488582561E-07,7.688485526E-02,2.389076064E-08,1.298970704E-02,3.688642057E-09,9.481866708E-04,1.96,0.0,40000.0,0.0
5.E-02,-7.426535909E-05,0.145205545,4.030084205E-06,0.102362272,8.414594903E-07,-3.502179232E-02,-1.25166966E-06,9.928346275E-02,6.185496608E-08,5.750078543E-02,6.377638688E-08,9.9240429E-03,6.717143073E-09,6.926975766E-04,2.0,0.0,40000.0,0.0
5.1E-02,-7.671529938E-05,-5.423755252E-02,4.63541723E-06,4.397147332E-02,4.41594094E-07,-1.713969693E-02,-1.13281498E-06,8.199854934E-02,3.125039499E-07,2.237091128E-02,1.096597201E-07,2.071434746E-03,1.010742796E-08,3.087763471E-05,2.04,0.0,40000.0,0.0
5.2E-02,-7.930305373E-05,-0.221395419,5.278119316E-06,3.076592689E-02,1.713867492E-08,-3.204045953E-02,-9.32465099E-07,8.099153022E-02,5.629012702E-07,-2.287415783E-02,1.514226702E-07,-1.031215143E-02,1.28634048E-08,-1.29948451E-03,2.08,0.0,40000.0,0.0
5.3E-02,-8.206971251E-05,-0.136414911,5.952890253E-06,3.337209143E-02,-4.316092328E-07,-1.654516149E-02,-6.469563686E-07,8.932625337E-02,7.675092028E-07,-6.870468201E-02,1.75448911E-07,-2.516125461E-02,1.341226489E-08,-3.114746021E-03,2.12,0.0,40000.0,0.0
5.4E-02,-8.496345038E-05,-0.117740169,6.642597751E-06,-3.498303538E-03,-8.81534123E-07,1.419145027E-02,-2.810180696E-07,7.153344815E-02,8.861405068E-07,-0.103248791,1.67500124E-07,-3.878884341E-02,9.90906381E-09,-4.989377757E-03,2.16,0.0,40000.0,0.0
5.5E-02,-8.806105228E-05,-0.289986224,7.302341686E-06,-5.642907862E-02,-1.313521943E-06,2.168301593E-02,1.304492241E-07,1.952483497E-02,8.943747539E-07,-0.117545612,1.167759559E-07,-4.676201741E-02,6.9441632E-10,-6.433524315E-03,2.2,0.0,40000.0,0.0
5.6E-02,-9.139664044E-05,-0.185994778,7.896290396E-06,-7.516196497E-02,-1.713529657E-06,4.227655278E-02,5.360346646E-07,-3.128885884E-02,7.885111486E-07,-0.110650334,2.011163417E-08,-4.511843122E-02,-1.502412052E-08,-6.57427758E-03,2.24,0.0,40000.0,0.0
5.7E-02,-9.470858076E-05,0.233290983,8.418865112E-06,-6.758609139E-02,-2.042999588E-06,9.87987555E-02,8.969868687E-07,-5.797789998E-02,5.829759649E-07,-8.869295892E-02,-1.148071862E-07,-3.139072653E-02,-3.629761127E-08,-4.535661437E-03,2.2800000000000002,0.0,40000.0,0.0
5.8E-02,-9.773728639E-05,0.333185801,8.879085463E-06,-5.712264517E-02,-2.261465051E-06,0.123211227,1.189242841E-06,-7.941441349E-02,3.035696238E-07,-5.904941215E-02,-2.68314597E-07,-5.786591069E-03,-5.981111916E-08,5.559455038E-05,2.3200000000000003,0.0,40000.0,0.0
5.9E-02,-1.006745521E-04,-0.150298836,9.284806568E-06,-5.187571045E-02,-2.376748718E-06,8.315293662E-02,1.389164393E-06,-0.105254466,-1.867033899E-08,-2.661784502E-02,-4.109139652E-07,2.760261763E-02,-7.977516975E-08,7.043292678E-03,2.36,0.0,40000.0,0.0
6.E-02,-1.03986141E-04,-0.598355423,9.624872538E-06,-7.94338801E-02,-2.422202827E-06,5.6505286E-02,1.48409698E-06,-0.104724078,-3.513818364E-07,5.674792573E-03,-5.09164152E-07,6.109580005E-02,-8.851451865E-08,1.54061035E-02,2.4,0.0,40000.0,0.0
6.1E-02,-1.076705382E-04,-0.147275644,9.858119724E-06,-0.134203682,-2.395780822E-06,8.724639652E-02,1.494088088E-06,-6.515924649E-02,-6.633510669E-07,3.580977815E-02,-5.340896885E-07,8.555367045E-02,-7.803174741E-08,2.303816194E-02,2.44,0.0,40000.0,0.0
6.2E-02,-1.111172397E-04,0.62267345,9.958717619E-06,-0.131096338,-2.270450291E-06,0.110571376,1.454632852E-06,-3.373288152E-02,-9.25981099E-07,6.28686588E-02,-4.694059629E-07,9.366509197E-02,-4.238178075E-08,2.729628773E-02,2.48,0.0,40000.0,0.0
6.3E-02,-1.139026658E-04,0.699888155,9.970550459E-06,-4.643438105E-02,-2.045820263E-06,8.802804503E-02,1.372656587E-06,-5.130851057E-02,-1.114147944E-06,8.605777253E-02,-3.164786468E-07,8.282232447E-02,1.977018852E-08,2.570780454E-02,2.52,0.0,40000.0,0.0
6.4E-02,-1.163952142E-04,-0.114121506,9.953759021E-06,-1.081236687E-02,-1.743108451E-06,6.813503815E-02,1.222182307E-06,-8.568775776E-02,-1.208112593E-06,0.102346733,-9.437345095E-08,5.553361139E-02,1.030663064E-07,1.65805939E-02,2.56,0.0,40000.0,0.0
6.5E-02,-1.193231918E-04,-0.75675209,9.882875599E-06,-9.737034893E-02,-1.371889855E-06,6.887849476E-02,9.868304066E-07,-8.406814114E-02,-1.197373641E-06,0.107060643,1.645512665E-07,1.810551015E-02,1.945911243E-07,-1.231054187E-04,2.6,0.0,40000.0,0.0
6.6E-02,-1.22717992E-04,-0.176908226,9.681494332E-06,-0.163627069,-9.432531336E-07,4.59583769E-02,6.817636851E-07,-5.536152574E-02,-1.084284247E-06,9.764041997E-02,4.218706704E-07,-2.131616476E-02,2.750520311E-07,-2.200467527E-02,2.64,0.0,40000.0,0.0
6.7E-02,-1.25830426E-04,0.741647008,9.358836675E-06,-7.892775446E-02,-4.91311967E-07,6.504595073E-04,3.287736723E-07,-4.048469007E-02,-8.841910434E-07,7.636731526E-02,6.408088755E-07,-5.5446337E-02,3.223058985E-07,-4.440943152E-02,2.68,0.0,40000.0,0.0
6.8E-02,-1.281113101E-04,0.921464715,9.024424732E-06,5.541995517E-02,-4.752591735E-08,-1.696132674E-02,-6.021866003E-08,-3.152016241E-02,-6.208439889E-07,5.014039515E-02,7.922785693E-07,-7.949083319E-02,3.166042764E-07,-6.150165145E-02,2.72,0.0,40000.0,0.0
6.9E-02,-1.299001383E-04,6.266111965E-02,8.744597652E-06,5.375238003E-02,3.814128443E-07,-1.2733169E-02,-4.598128259E-07,1.03158908E-02,-3.194049618E-07,2.604348977E-02,8.584619603E-07,-9.108193597E-02,2.462306441E-07,-6.784253311E-02,2.7600000000000002,0.0,40000.0,0.0
7.E-02,-1.320014545E-04,-0.68765371,8.455145688E-06,-7.300160872E-02,7.862494066E-07,-3.547064091E-02,-8.184392914E-07,7.161962069E-02,-2.096779182E-09,5.694787667E-03,8.339696926E-07,-9.02695281E-02,1.117800124E-07,-6.031164814E-02,2.8000000000000003,0.0,40000.0,0.0
7.1E-02,-1.34616745E-04,-0.340305798,8.07486729E-06,-0.108654042,1.134851693E-06,-7.699802311E-02,-1.09516159E-06,9.218961336E-02,3.115184426E-07,-1.308071525E-02,7.244464667E-07,-7.979248357E-02,-7.238341697E-08,-3.911410656E-02,2.84,0.0,40000.0,0.0
7.2E-02,-1.371444537E-04,0.515467639,7.658537855E-06,3.655021688E-02,1.401539868E-06,-8.683087349E-02,-1.296452022E-06,5.867457546E-02,6.040180721E-07,-2.915053066E-02,5.428743825E-07,-6.430526364E-02,-2.797784909E-07,-7.349288053E-03,2.88,0.0,40000.0,0.0
7.3E-02,-1.389598483E-04,0.909173757,7.344365312E-06,0.167765628,1.594129305E-06,-6.136681601E-02,-1.453012365E-06,3.078501566E-02,8.624440169E-07,-3.899693275E-02,3.054795729E-07,-4.734019386E-02,-4.760509279E-07,2.959453709E-02,2.92,0.0,40000.0,0.0
7.4E-02,-1.401687721E-04,0.303779561,7.171712847E-06,0.115277059,1.735717135E-06,-4.063607173E-02,-1.568338914E-06,5.168194239E-02,1.078368114E-06,-4.600674057E-02,3.026874357E-08,-2.829189066E-02,-6.251677996E-07,6.47166631E-02,2.96,0.0,40000.0,0.0
7.5E-02,-1.414386341E-04,-0.425664369,7.047431123E-06,-1.853604372E-02,1.834763977E-06,-4.44456176E-02,-1.614688356E-06,8.627255039E-02,1.241585754E-06,-5.940603777E-02,-2.611334342E-07,-4.090889577E-03,-6.965824405E-07,9.068795685E-02,3.0,0.0,40000.0,0.0
7.6E-02,-1.432034091E-04,-0.564167849,6.900263346E-06,-2.723870338E-02,1.87780225E-06,-6.757132288E-02,-1.574920164E-06,8.596330557E-02,1.335927746E-06,-7.834525391E-02,-5.41695799E-07,2.577045723E-02,-6.717878147E-07,0.101730791,3.04,0.0,40000.0,0.0
7.7E-02,-1.452029654E-04,9.459148016E-02,6.789682296E-06,0.100411371,1.834987361E-06,-0.104134861,-1.458336302E-06,6.766790421E-02,1.347022917E-06,-8.814861723E-02,-7.808833986E-07,5.697909685E-02,-5.481617117E-07,9.593237062E-02,3.08,0.0,40000.0,0.0
7.8E-02,-1.468043836E-04,0.701699462,6.808792485E-06,0.15897359,1.674874431E-06,-0.130461613,-1.271198388E-06,7.343973202E-02,1.273319712E-06,-8.144831904E-02,-9.502457488E-07,8.26715153E-02,-3.385567049E-07,7.602558362E-02,3.12,0.0,40000.0,0.0
7.9E-02,-1.478037864E-04,0.502336833,6.940308374E-06,6.58391308E-02,1.397542745E-06,-0.103976819,-1.004882226E-06,8.49170822E-02,1.123929916E-06,-6.992480316E-02,-1.030053516E-06,9.64378344E-02,-6.731744064E-08,4.724300737E-02,3.16,0.0,40000.0,0.0
8.E-02,-1.48623114E-04,-0.142180778,7.103836593E-06,-1.816398847E-03,1.05439502E-06,-2.765558911E-02,-6.706702884E-07,5.087528343E-02,9.081214375E-07,-6.291250816E-02,-1.01477351E-06,9.373793936E-02,2.347608077E-07,1.443498578E-02,3.2,0.0,40000.0,0.0
8.1E-02,-1.498490618E-04,-0.671068005,7.296201415E-06,5.948830262E-02,7.092526026E-07,2.366714462E-02,-3.173952708E-07,-1.274919104E-02,6.35714231E-07,-5.028513853E-02,-9.153307029E-07,7.45878484E-02,5.34381745E-07,-1.934960819E-02,3.24,0.0,40000.0,0.0
8.2E-02,-1.515196421E-04,-0.218212988,7.57617772E-06,0.115736067,3.732135018E-07,-5.459441826E-03,1.237467676E-08,-3.426192407E-02,3.26157176E-07,-2.40147099E-02,-7.55035392E-07,4.711718334E-02,7.97974081E-07,-5.270760464E-02,3.2800000000000002,0.0,40000.0,0.0
8.3E-02,-1.531709269E-04,0.256819094,7.941645413E-06,5.524822207E-02,3.205091413E-09,-6.24795346E-02,3.232859445E-07,-3.455774813E-03,5.110766031E-09,1.036178569E-03,-5.589944574E-07,2.437392268E-02,9.928982203E-07,-8.462881431E-02,3.3200000000000003,0.0,40000.0,0.0
8.4E-02,-1.545493898E-04,0.28882072,8.322421447E-06,-2.463254526E-02,-4.220880442E-07,-4.80913332E-02,6.374852856E-07,1.003268273E-02,-3.10051082E-07,1.073315033E-02,-3.440752174E-07,1.338253576E-02,1.089189024E-06,-0.112637928,3.3600000000000003,0.0,40000.0,0.0
8.5E-02,-1.558095682E-04,-5.223858143E-02,8.698645076E-06,1.552575132E-02,-8.499606284E-07,4.293192834E-02,9.438710312E-07,-2.56594025E-02,-6.110983821E-07,1.749581723E-02,-1.178207788E-07,9.28784021E-03,1.063518599E-06,-0.13128469,3.4000000000000004,0.0,40000.0,0.0
8.6E-02,-1.573235696E-04,-0.455418725,9.136559635E-06,0.107856763,-1.201944752E-06,0.108846112,1.20820409E-06,-5.844650436E-02,-8.850517953E-07,3.669177455E-02,1.149009506E-07,3.646800473E-03,9.056581806E-07,-0.133095556,3.4399999999999995,0.0,40000.0,0.0
8.7E-02,-1.591878445E-04,-0.24513215,9.663949977E-06,7.109735388E-02,-1.456564664E-06,8.588341469E-02,1.416109948E-06,-5.440828658E-02,-1.112291467E-06,5.673586496E-02,3.467453765E-07,-5.401381126E-03,6.248679648E-07,-0.112764333,3.4799999999999995,0.0,40000.0,0.0
8.8E-02,-1.612110712E-04,-7.276693537E-02,1.018625446E-05,-8.126870236E-02,-1.652517523E-06,3.145038845E-02,1.569636926E-06,-5.434899424E-02,-1.280547881E-06,6.123088223E-02,5.67528966E-07,-1.672026112E-02,2.519965694E-07,-7.139825832E-02,3.5199999999999996,0.0,40000.0,0.0
8.9E-02,-1.632262835E-04,8.879154837E-02,1.059275269E-05,-0.15034624,-1.822261674E-06,2.096623605E-02,1.653700017E-06,-8.457849806E-02,-1.387471381E-06,6.143482566E-02,7.633369891E-07,-3.323077325E-02,-1.649859549E-07,-1.6824099E-02,3.5599999999999996,0.0,40000.0,0.0
