TIME, N1_UZ, N1_AZ, N7_UZ, N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
1.7E-02, 3.278680969E-07, 0.3820711, 4.941469598E-14, -7.753450532E-07,0.17,0.0,45000.0,0.0
1.8E-02, 1.196535169E-06, 4.720162899E-02, -1.661879863E-12, 1.57098435E-07,0.18,0.0,45000.0,0.0
1.9E-02, 2.004898157E-06, -0.167811847, -2.900712402E-12, 7.878284326E-07,0.19,0.0,45000.0,0.0
2.E-02, 2.54098959E-06, -0.376729407, -2.974020398E-12, 1.543214796E-06,0.2,0.0,45000.0,0.0
2.1E-02, 2.567996099E-06, -0.64144088, -1.225852983E-12, 2.099746691E-06,0.21000000000000002,0.0,45000.0,0.0
2.2E-02, 1.898033958E-06, -0.75249979, 2.224261727E-12, 1.304170913E-06,0.21999999999999997,0.0,45000.0,0.0
2.3E-02, 5.189390067E-07, -0.665767422, 6.039544193E-12, -5.738311667E-07,0.22999999999999998,0.0,45000.0,0.0
2.4E-02, -1.433726829E-06, -0.481375205, 8.445580707E-12, -2.244670014E-06,0.24,0.0,45000.0,0.0
2.5E-02, -3.743263E-06, -0.232366224, 8.127015756E-12, -3.20454142E-06,0.25,0.0,45000.0,0.0
2.6E-02, -6.14455122E-06, 4.886207139E-02, 4.717050006E-12, -2.978281204E-06,0.26,0.0,45000.0,0.0
2.7E-02, -8.353162106E-06, 0.33649249, -6.446038448E-13, -9.25119609E-07,0.27,0.0,45000.0,0.0
2.8E-02, -1.009322018E-05, 0.60061382, -5.40803607E-12, 2.121562393E-06,0.28,0.0,45000.0,0.0
2.9E-02, -1.114668793E-05, 0.772568428, -6.881786053E-12, 4.457820135E-06,0.29000000000000004,0.0,45000.0,0.0
3.E-02, -1.141318984E-05, 0.801365233, -3.532283726E-12, 5.188706536E-06,0.3,0.0,45000.0,0.0
3.1E-02, -1.094576859E-05, 0.666483211, 4.411275662E-12, 3.999433498E-06,0.31,0.0,45000.0,0.0
3.2E-02, -9.929139441E-06, 0.431932964, 1.480390566E-11, 8.987296336E-07,0.32,0.0,45000.0,0.0
3.3E-02, -8.56467006E-06, 0.263745482, 2.401292185E-11, -3.265952386E-06,0.33,0.0,45000.0,0.0
3.4E-02, -6.936916084E-06, 0.262821546, 2.822215718E-11, -6.733631344E-06,0.34,0.0,45000.0,0.0
3.5E-02, -4.998569731E-06, 0.35836294, 2.529518974E-11, -7.538818533E-06,0.35000000000000003,0.0,45000.0,0.0
3.6E-02, -2.662470487E-06, 0.437143521, 1.610291225E-11, -4.991841091E-06,0.36,0.0,45000.0,0.0
3.7E-02, 1.137969283E-07, 0.443193955, 4.351095901E-12, -1.272552466E-07,0.37,0.0,45000.0,0.0
3.8E-02, 3.252770938E-06, 0.282222258, -4.738992903E-12, 5.450710932E-06,0.38,0.0,45000.0,0.0
3.9E-02, 6.50151523E-06, -6.268010574E-02, -6.162771816E-12, 9.881936651E-06,0.39,0.0,45000.0,0.0
4.E-02, 9.531281592E-06, -0.375278111, 2.847269054E-12, 1.098575803E-05,0.4,0.0,45000.0,0.0
4.1E-02, 1.210880525E-05, -0.529208918, 2.116955236E-11, 7.638782999E-06,0.41000000000000003,0.0,45000.0,0.0
4.2E-02, 1.412290129E-05, -0.59764684, 4.3749371E-11, 8.763171582E-07,0.42000000000000004,0.0,45000.0,0.0
4.3E-02, 1.55581922E-05, -0.559965537, 6.333083237E-11, -6.873036167E-06,0.42999999999999994,0.0,45000.0,0.0
4.4E-02, 1.651580222E-05, -0.395397311, 7.301530255E-11, -1.292098396E-05,0.43999999999999995,0.0,45000.0,0.0
4.5E-02, 1.718270539E-05, -0.186016435, 6.892680283E-11, -1.462502637E-05,0.44999999999999996,0.0,45000.0,0.0
4.6E-02, 1.777758673E-05, 4.197234903E-02, 5.22982081E-11, -1.04552399E-05,0.45999999999999996,0.0,45000.0,0.0
4.7E-02, 1.852726816E-05, 0.267628305, 2.96744406E-11, -1.535148479E-06,0.47,0.0,45000.0,0.0
4.8E-02, 1.963429577E-05, 0.447064752, 1.084606723E-11, 9.125935638E-06,0.48,0.0,45000.0,0.0
4.9E-02, 2.12429526E-05, 0.556194726, 5.59280921E-12, 1.802433977E-05,0.49,0.0,45000.0,0.0
5.E-02, 2.340543192E-05, 0.551452058, 2.006221967E-11, 2.142108956E-05,0.5,0.0,45000.0,0.0
5.1E-02, 2.608205161E-05, 0.476828646, 5.364229158E-11, 1.680034125E-05,0.51,0.0,45000.0,0.0
5.2E-02, 2.92522655E-05, 0.510357113, 9.795295511E-11, 4.660922328E-06,0.52,0.0,45000.0,0.0
5.3E-02, 3.301409399E-05, 0.672871482, 1.391202177E-10, -1.094771706E-05,0.53,0.0,45000.0,0.0
5.4E-02, 3.739350072E-05, 0.562292341, 1.631569983E-10, -2.331333431E-05,0.54,0.0,45000.0,0.0
5.5E-02, 4.200665229E-05, -9.479631369E-02, 1.619949721E-10, -2.708440633E-05,0.55,0.0,45000.0,0.0
5.6E-02, 4.624262417E-05, -0.659571575, 1.365488362E-10, -2.148392037E-05,0.56,0.0,45000.0,0.0
5.7E-02, 4.991707688E-05, -0.463477274, 9.632095664E-11, -8.079655047E-06,0.5700000000000001,0.0,45000.0,0.0
5.8E-02, 5.334368289E-05, -3.221164044E-02, 5.747525326E-11, 1.08439571E-05,0.5800000000000001,0.0,45000.0,0.0
5.9E-02, 5.676031811E-05, 1.227524985E-02, 3.872677967E-11, 2.935056215E-05,0.59,0.0,45000.0,0.0
6.E-02, 6.020453384E-05, 4.288102369E-02, 5.386961698E-11, 3.843223446E-05,0.6,0.0,45000.0,0.0
6.1E-02, 6.381645226E-05, 0.292523589, 1.048608217E-10, 3.326468164E-05,0.61,0.0,45000.0,0.0
6.2E-02, 6.776227167E-05, 0.375283272, 1.804795982E-10, 1.59905839E-05,0.62,0.0,45000.0,0.0
6.3E-02, 7.200182485E-05, 0.212185557, 2.597249827E-10, -8.737302878E-06,0.63,0.0,45000.0,0.0
6.4E-02, 7.635176991E-05, 8.597951E-03, 3.176633455E-10, -3.387679405E-05,0.64,0.0,45000.0,0.0
6.5E-02, 8.061426334E-05, -0.183501254, 3.341948247E-10, -4.89371701E-05,0.65,0.0,45000.0,0.0
6.6E-02, 8.460894345E-05, -0.352125933, 3.029234183E-10, -4.666883716E-05,0.66,0.0,45000.0,0.0
6.7E-02, 8.817366654E-05, -0.507787867, 2.348153682E-10, -2.700464944E-05,0.67,0.0,45000.0,0.0
6.8E-02, 9.115489478E-05, -0.659202178, 1.559146431E-10, 5.419179077E-06,0.68,0.0,45000.0,0.0
6.9E-02, 9.343062279E-05, -0.75179942, 1.001716201E-10, 4.089626743E-05,0.6900000000000001,0.0,45000.0,0.0
7.E-02, 9.496932772E-05, -0.722248651, 9.771648336E-11, 6.567972815E-05,0.7000000000000001,0.0,45000.0,0.0
7.1E-02, 9.591048102E-05, -0.47285816, 1.622959185E-10, 6.838974344E-05,0.71,0.0,45000.0,0.0
7.2E-02, 9.661354104E-05, -3.330377824E-03, 2.837429757E-10, 4.534581687E-05,0.72,0.0,45000.0,0.0
7.3E-02, 9.749531388E-05, 0.360760569, 4.291630406E-10, 2.600376156E-06,0.73,0.0,45000.0,0.0
7.4E-02, 9.865983501E-05, 0.204744438, 5.528912179E-10, -4.598418095E-05,0.74,0.0,45000.0,0.0
7.5E-02, 9.973208595E-05, -0.389282262, 6.120133139E-10, -8.322823332E-05,0.75,0.0,45000.0,0.0
7.6E-02, 1.00167272E-04, -0.884852365, 5.83397672E-10, -9.224769444E-05,0.76,0.0,45000.0,0.0
7.7E-02, 9.967683974E-05, -0.96638983, 4.767252075E-10, -6.38664336E-05,0.77,0.0,45000.0,0.0
7.8E-02, 9.83743325E-05, -0.657764421, 3.341330773E-10, -7.973105424E-06,0.78,0.0,45000.0,0.0
7.9E-02, 9.668310012E-05, -0.119687253, 2.111158358E-10, 4.712310618E-05,0.79,0.0,45000.0,0.0
8.E-02, 9.509885251E-05, 0.333660266, 1.509589238E-10, 7.859791846E-05,0.8,0.0,45000.0,0.0
8.1E-02, 9.39675102E-05, 0.572152261, 1.781221898E-10, 9.60424263E-05,0.81,0.0,45000.0,0.0
8.2E-02, 9.346145363E-05, 0.678420596, 3.160783049E-10, 1.255429846E-04,0.8200000000000001,0.0,45000.0,0.0
8.3E-02, 9.357282658E-05, 0.556442734, 5.882421342E-10, 1.428730268E-04,0.8300000000000001,0.0,45000.0,0.0
8.4E-02, 9.407451577E-05, 0.224190737, 9.544980761E-10, 4.531347072E-05,0.8400000000000001,0.0,45000.0,0.0
8.5E-02, 9.463848371E-05, -9.963440662E-02, 1.229942364E-09, -2.269346818E-04,0.8500000000000001,0.0,45000.0,0.0
8.6E-02, 9.495795088E-05, -0.389366831, 1.144005961E-09, -4.958288387E-04,0.8599999999999999,0.0,45000.0,0.0
8.7E-02, 9.475376841E-05, -0.657933272, 6.154875139E-10, -3.893424454E-04,0.8699999999999999,0.0,45000.0,0.0
8.8E-02, 9.379043823E-05, -0.860362973, 3.642314857E-12, 2.226834818E-04,0.8799999999999999,0.0,45000.0,0.0
8.9E-02, 9.191196986E-05, -0.969914907, -7.430060833E-11, 8.45126164E-04,0.8899999999999999,0.0,45000.0,0.0
9.E-02, 8.911817271E-05, -0.860746589, 6.19983101E-10, 6.993411233E-04,0.8999999999999999,0.0,45000.0,0.0
9.1E-02, 8.565350881E-05, -0.48098975, 1.498995986E-09, -3.298746495E-04,0.9099999999999999,0.0,45000.0,0.0
9.2E-02, 8.190623201E-05, -8.423368079E-02, 1.576802021E-09, -1.272549154E-03,0.9199999999999999,0.0,45000.0,0.0
9.3E-02, 7.810321081E-05, -2.724902573E-02, 5.281269497E-10, -9.804337179E-04,0.9299999999999999,0.0,45000.0,0.0
9.4E-02, 7.418723763E-05, -0.198655278, -7.637065984E-10, 4.941077473E-04,0.94,0.0,45000.0,0.0
9.5E-02, 7.009432674E-05, -0.155225115, -9.287006344E-10, 1.75958529E-03,0.95,0.0,45000.0,0.0
9.6E-02, 6.587342887E-05, -0.100744222, 5.43933817E-10, 1.51569531E-03,0.96,0.0,45000.0,0.0
9.7E-02, 6.140104113E-05, -0.402231249, 2.738290589E-09, -7.224055778E-05,0.97,0.0,45000.0,0.0
9.8E-02, 5.649385475E-05, -0.467376079, 4.095836729E-09, -1.601392072E-03,0.98,0.0,45000.0,0.0
9.9E-02, 5.141480144E-05, 0.12363583, 3.713682054E-09, -1.878029422E-03,0.99,0.0,45000.0,0.0
0.1, 4.67486017E-05, 0.702077892, 1.918288201E-09, -9.484593185E-04,1.0,0.0,45000.0,0.0
0.101, 4.287511083E-05, 0.883343245, -2.517425615E-10, 1.991902811E-04,1.01,0.0,45000.0,0.0
0.102, 3.993148364E-05, 0.976382958, -1.962030176E-09, 7.203068355E-04,1.02,0.0,45000.0,0.0
0.103, 3.798411342E-05, 1.01613343, -2.986920056E-09, 6.504926532E-04,1.03,0.0,45000.0,0.0
0.104, 3.697267364E-05, 0.855729999, -3.349036855E-09, 6.750472332E-04,1.04,0.0,45000.0,0.0
0.105, 3.66681001E-05, 0.558003379, -2.740797902E-09, 1.265656412E-03,1.05,0.0,45000.0,0.0
0.106, 3.674787569E-05, 0.210695242, -4.643566424E-10, 2.070750594E-03,1.06,0.0,45000.0,0.0
0.107, 3.686714805E-05, -0.131702178, 3.912539569E-09, 2.130175423E-03,1.07,0.0,45000.0,0.0
0.108, 3.671732316E-05, -0.406493539, 9.692210353E-09, 6.753954077E-04,1.08,0.0,45000.0,0.0
0.109, 3.609669148E-05, -0.535122469, 1.471925961E-08, -2.180625027E-03,1.09,0.0,45000.0,0.0
0.11, 3.49834992E-05, -0.450001635, 1.599457478E-08, -5.322849237E-03,1.1,0.0,45000.0,0.0
0.111, 3.350606798E-05, -0.278475525, 1.107071942E-08, -7.075520249E-03,1.11,0.0,45000.0,0.0
0.112, 3.171712879E-05, -0.344535239, -3.861265112E-10, -5.990503275E-03,1.12,0.0,45000.0,0.0
0.113, 2.94440873E-05, -0.623669181, -1.568044451E-08, -1.684479045E-03,1.1300000000000001,0.0,45000.0,0.0
0.114, 2.659124091E-05, -0.535949882, -2.946083353E-08, 4.712322678E-03,1.1400000000000001,0.0,45000.0,0.0
0.115, 2.350321028E-05, 6.557777062E-02, -3.546110066E-08, 1.084794161E-02,1.1500000000000001,0.0,45000.0,0.0
0.116, 2.06871542E-05, 0.478379585, -2.898875898E-08, 1.409732734E-02,1.1600000000000001,0.0,45000.0,0.0
0.117, 1.829732054E-05, 0.374069947, -9.132928263E-09, 1.266971618E-02,1.1700000000000002,0.0,45000.0,0.0
0.118, 1.620481074E-05, 0.220574391, 2.022663611E-08, 6.337808385E-03,1.18,0.0,45000.0,0.0
0.119, 1.439076494E-05, 0.336350267, 5.103062801E-08, -3.448923942E-03,1.19,0.0,45000.0,0.0
0.12, 1.304568341E-05, 0.60157783, 7.312278621E-08, -1.397475398E-02,1.2,0.0,45000.0,0.0
0.121, 1.238864854E-05, 0.774518211, 7.723842661E-08, -2.197833373E-02,1.21,0.0,45000.0,0.0
0.122, 1.251682487E-05, 0.795905287, 5.810635234E-08, -2.451717978E-02,1.22,0.0,45000.0,0.0
0.123, 1.34705463E-05, 0.855182893, 1.679478382E-08, -1.98419048E-02,1.23,0.0,45000.0,0.0
0.124, 1.530281436E-05, 0.901912657, -3.849325497E-08, -8.111116211E-03,1.24,0.0,45000.0,0.0
0.125, 1.794993797E-05, 0.727801676, -9.371925568E-08, 8.235156993E-03,1.25,0.0,45000.0,0.0
0.126, 2.117617994E-05, 0.430434902, -1.32481209E-07, 2.469296965E-02,1.26,0.0,45000.0,0.0
0.127, 2.468943126E-05, 0.143583675, -1.409498597E-07, 3.589373464E-02,1.27,0.0,45000.0,0.0
0.128, 2.823825328E-05, -7.244388685E-02, -1.125738331E-07, 3.779575309E-02,1.28,0.0,45000.0,0.0
0.129, 3.16842273E-05, -0.133254386, -5.045825511E-08, 2.968346683E-02,1.29,0.0,45000.0,0.0
0.13, 3.499045487E-05, -0.146237464, 3.359577621E-08, 1.41935076E-02,1.3,0.0,45000.0,0.0
0.131, 3.803099981E-05, -0.385123238, 1.223454865E-07, -4.802129323E-03,1.31,0.0,45000.0,0.0
0.132, 4.044191055E-05, -0.87414343, 1.966209573E-07, -2.414636092E-02,1.32,0.0,45000.0,0.0
0.133, 4.187072244E-05, -1.09006273, 2.383059307E-07, -4.103468341E-02,1.33,0.0,45000.0,0.0
0.134, 4.241729547E-05, -0.674422345, 2.337236734E-07, -5.149988856E-02,1.34,0.0,45000.0,0.0
0.135, 4.258019513E-05, -9.292128683E-02, 1.77917967E-07, -5.094717406E-02,1.35,0.0,45000.0,0.0
0.136, 4.285694589E-05, 0.320624589, 7.794987698E-08, -3.737775417E-02,1.36,0.0,45000.0,0.0
0.137, 4.363657631E-05, 0.685134873, -4.769633985E-08, -1.3978585E-02,1.37,0.0,45000.0,0.0
0.138, 4.51149734E-05, 0.71240667, -1.742860737E-07, 1.209156875E-02,1.3800000000000001,0.0,45000.0,0.0
0.139, 4.710761157E-05, 0.316077918, -2.779346409E-07, 3.379085533E-02,1.3900000000000001,0.0,45000.0,0.0
0.14, 4.93018021E-05, 8.702028757E-02, -3.409494526E-07, 4.7476765E-02,1.4000000000000001,0.0,45000.0,0.0
0.141, 5.161394285E-05, 0.14887934, -3.536663724E-07, 5.311911069E-02,1.41,0.0,45000.0,0.0
0.142, 5.408984575E-05, 0.178646567, -3.13690611E-07, 5.226632262E-02,1.42,0.0,45000.0,0.0
0.143, 5.67680793E-05, 0.226012724, -2.245641355E-07, 4.603516922E-02,1.43,0.0,45000.0,0.0
0.144, 5.973804939E-05, 0.357460224, -9.509793192E-08, 3.464435202E-02,1.44,0.0,45000.0,0.0
0.145, 6.308768383E-05, 0.401870772, 6.085043969E-08, 1.832004237E-02,1.45,0.0,45000.0,0.0
0.146, 6.678760233E-05, 0.298698749, 2.251065431E-07, -1.704544367E-03,1.46,0.0,45000.0,0.0
0.147, 7.071621485E-05, 0.158688825, 3.769994919E-07, -2.302176644E-02,1.47,0.0,45000.0,0.0
0.148, 7.476351911E-05, 7.869362201E-02, 4.960961364E-07, -4.257088438E-02,1.48,0.0,45000.0,0.0
0.149, 7.885707028E-05, 1.380083643E-02, 5.652045317E-07, -5.740568941E-02,1.49,0.0,45000.0,0.0
0.15, 8.28364089E-05, -0.242221827, 5.72765964E-07, -6.568832479E-02,1.5,0.0,45000.0,0.0
0.151, 8.629668025E-05, -0.795909366, 5.13681192E-07, -6.760415493E-02,1.51,0.0,45000.0,0.0
0.152, 8.874744478E-05, -1.22311068, 3.882835495E-07, -6.502162781E-02,1.52,0.0,45000.0,0.0
0.153, 9.006454855E-05, -1.04421957, 2.007110764E-07, -5.932806956E-02,1.53,0.0,45000.0,0.0
0.154, 9.054708445E-05, -0.624913589, -4.109730235E-08, -4.914381728E-02,1.54,0.0,45000.0,0.0
0.155, 9.050406034E-05, -0.4262035, -3.227485387E-07, -3.05420323E-02,1.55,0.0,45000.0,0.0
0.156, 9.019930509E-05, -9.726485459E-02, -6.197519832E-07, -1.625438379E-04,1.56,0.0,45000.0,0.0
0.157, 9.007910506E-05, 0.466375436, -8.961592851E-07, 4.135471005E-02,1.57,0.0,45000.0,0.0
0.158, 9.051287111E-05, 0.641566186, -1.107686991E-06, 8.84044612E-02,1.58,0.0,45000.0,0.0
0.159, 9.138405245E-05, 0.233269557, -1.208915068E-06, 0.132194898,1.59,0.0,45000.0,0.0
0.16, 9.221991444E-05, -0.303910112, -1.162346356E-06, 0.163398891,1.6,0.0,45000.0,0.0
0.161, 9.262559926E-05, -0.556449456, -9.470530867E-07, 0.174050525,1.61,0.0,45000.0,0.0
0.162, 9.250138734E-05, -0.503346468, -5.654095355E-07, 0.158650389,1.62,0.0,45000.0,0.0
0.163, 9.192704259E-05, -0.396918113, -4.682016252E-08, 0.115241604,1.6300000000000001,0.0,45000.0,0.0
0.164, 9.102432857E-05, -0.259822252, 5.527095242E-07, 4.663930408E-02,1.6400000000000001,0.0,45000.0,0.0
0.165, 8.998550877E-05, -1.239024748E-02, 1.156143479E-06, -3.88306256E-02,1.6500000000000001,0.0,45000.0,0.0
0.166, 8.903885516E-05, 0.196724498, 1.676225157E-06, -0.12787398,1.6600000000000001,0.0,45000.0,0.0
0.167, 8.835064935E-05, 0.320171376, 2.03012004E-06, -0.204499866,1.6700000000000002,0.0,45000.0,0.0
0.168, 8.800755235E-05, 0.370047799, 2.154841838E-06, -0.253846729,1.6800000000000002,0.0,45000.0,0.0
0.169, 8.793287862E-05, 0.166803491, 2.019468238E-06, -0.266344562,1.6900000000000002,0.0,45000.0,0.0
0.17, 8.775258326E-05, -0.378042946, 1.630821601E-06, -0.240201984,1.7000000000000002,0.0,45000.0,0.0
0.171, 8.693998903E-05, -0.886559408, 1.03158321E-06, -0.180981882,1.7100000000000002,0.0,45000.0,0.0
0.172, 8.52777764E-05, -0.812687294, 2.92273777E-07, -9.916040993E-02,1.7199999999999998,0.0,45000.0,0.0
0.173, 8.300843099E-05, -0.401576925, -5.004449289E-07, -7.65817245E-03,1.73,0.0,45000.0,0.0
0.174, 8.037873445E-05, -0.319118513, -1.256982782E-06, 8.002000952E-02,1.7399999999999998,0.0,45000.0,0.0
0.175, 7.740466196E-05, -0.369636781, -1.897500718E-06, 0.152020083,1.75,0.0,45000.0,0.0
0.176, 7.416391424E-05, -0.163716681, -2.36153899E-06, 0.200939562,1.7599999999999998,0.0,45000.0,0.0
0.177, 7.086158296E-05, 4.055255084E-02, -2.612401384E-06, 0.225412489,1.77,0.0,45000.0,0.0
0.178, 6.763232454E-05, 0.105593669, -2.636130185E-06, 0.228854929,1.7799999999999998,0.0,45000.0,0.0
0.179, 6.445089245E-05, -9.937029124E-03, -2.437343656E-06, 0.216175902,1.79,0.0,45000.0,0.0
0.18, 6.104029093E-05, -0.448397747, -2.035039438E-06, 0.190859618,1.7999999999999998,0.0,45000.0,0.0
0.181, 5.698730449E-05, -0.836377343, -1.460283239E-06, 0.15404449,1.81,0.0,45000.0,0.0
0.182, 5.209532042E-05, -0.841622251, -7.55716345E-07, 0.105577047,1.8199999999999998,0.0,45000.0,0.0
0.183, 4.642327201E-05, -0.718505363, 2.465195267E-08, 4.602589072E-02,1.83,0.0,45000.0,0.0
0.184, 4.008721813E-05, -0.609506258, 8.172440053E-07, -2.157830839E-02,1.8399999999999999,0.0,45000.0,0.0
0.185, 3.326379183E-05, -0.365241265, 1.553497401E-06, -9.109902931E-02,1.85,0.0,45000.0,0.0
0.186, 2.62739072E-05, 3.232343285E-02, 2.167246863E-06, -0.153908981,1.8599999999999999,0.0,45000.0,0.0
0.187, 1.950422952E-05, 0.40809216, 2.603693341E-06, -0.200697244,1.87,0.0,45000.0,0.0
0.188, 1.322112831E-05, 0.565064542, 2.827663757E-06, -0.224255203,1.88,0.0,45000.0,0.0
0.189, 7.406894267E-06, 0.372674756, 2.828485707E-06, -0.222042048,1.8900000000000001,0.0,45000.0,0.0
0.19, 1.784211286E-06, 1.042670957E-02, 2.620017574E-06, -0.196538382,1.9,0.0,45000.0,0.0
0.191, -3.819510984E-06, 2.748596142E-02, 2.236762485E-06, -0.153035718,1.9100000000000001,0.0,45000.0,0.0
0.192, -9.205393125E-06, 0.408193873, 1.728247861E-06, -9.74834642E-02,1.92,0.0,45000.0,0.0
0.193, -1.417364962E-05, 0.427066786, 1.152534273E-06, -3.691447735E-02,1.9300000000000002,0.0,45000.0,0.0
0.194, -1.889317625E-05, 7.039305818E-02, 5.678678648E-07, 1.900896364E-02,1.94,0.0,45000.0,0.0
0.195, -2.361831296E-05, -8.16183873E-02, 2.232614136E-08, 5.924067014E-02,1.9500000000000002,0.0,45000.0,0.0
0.196, -2.84569438E-05, -0.145366977, -4.554788877E-07, 7.623303559E-02,1.96,0.0,45000.0,0.0
0.197, -3.354621628E-05, -0.355915524, -8.599403439E-07, 7.045436304E-02,1.9700000000000002,0.0,45000.0,0.0
0.198, -3.903194022E-05, -0.436991362, -1.204050696E-06, 5.024795349E-02,1.98,0.0,45000.0,0.0
0.199, -4.49199738E-05, -0.36762775, -1.509428744E-06, 2.721661866E-02,1.9900000000000002,0.0,45000.0,0.0
0.2, -5.118913273E-05, -0.394620743, -1.795679739E-06, 1.103735512E-02,2.0,0.0,45000.0,0.0
0.201, -5.793876637E-05, -0.566327259, -2.072918787E-06, 6.986368602E-03,2.0100000000000002,0.0,45000.0,0.0
0.202, -6.535384146E-05, -0.764556369, -2.338488017E-06, 1.635310024E-02,2.02,0.0,45000.0,0.0
0.203, -7.356715339E-05, -0.831919832, -2.576907101E-06, 3.79470525E-02,2.0300000000000002,0.0,45000.0,0.0
0.204, -8.257825015E-05, -0.763650728, -2.761759279E-06, 6.918665769E-02,2.04,0.0,45000.0,0.0
0.205, -9.22462906E-05, -0.550239343, -2.858795203E-06, 0.106445801,2.05,0.0,45000.0,0.0
0.206, -1.022449983E-04, -0.111098018, -2.830118718E-06, 0.144979036,2.06,0.0,45000.0,0.0
0.207, -1.121293515E-04, 0.339809425, -2.639563309E-06, 0.178778912,2.07,0.0,45000.0,0.0
0.208, -1.215898663E-04, 0.507871972, -2.259212162E-06, 0.200812755,2.08,0.0,45000.0,0.0
0.209, -1.305503122E-04, 0.492266021, -1.67632638E-06, 0.204256788,2.09,0.0,45000.0,0.0
0.21, -1.38901613E-04, 0.726017682, -8.989333097E-07, 0.184758089,2.1,0.0,45000.0,0.0
0.211, -1.462746979E-04, 1.23041383, 4.202558058E-08, 0.142373822,2.11,0.0,45000.0,0.0
0.212, -1.523801926E-04, 1.30477753, 1.094863338E-06, 8.138410773E-02,2.12,0.0,45000.0,0.0
0.213, -1.574423134E-04, 0.781974111, 2.192325748E-06, 7.865315807E-03,2.13,0.0,45000.0,0.0
0.214, -1.619376889E-04, 0.35151059, 3.257278875E-06, -7.288381952E-02,2.14,0.0,45000.0,0.0
0.215, -1.662081828E-04, 9.825411633E-02, 4.207366826E-06, -0.156846514,2.15,0.0,45000.0,0.0
0.216, -1.705818598E-04, -0.304618306, 4.959221652E-06, -0.239619784,2.16,0.0,45000.0,0.0
0.217, -1.754285621E-04, -0.641435895, 5.433998991E-06, -0.314535336,2.17,0.0,45000.0,0.0
0.218, -1.809721888E-04, -0.752414818, 5.565215354E-06, -0.37258689,2.18,0.0,45000.0,0.0
0.219, -1.872042873E-04, -0.62453275, 5.30793464E-06, -0.404407644,2.19,0.0,45000.0,0.0
0.22, -1.938860579E-04, -0.274813183, 4.647076009E-06, -0.402748645,2.2,0.0,45000.0,0.0
0.221, -2.00779432E-04, -0.148386647, 3.602928048E-06, -0.363830494,2.21,0.0,45000.0,0.0
0.222, -2.079520069E-04, -0.410012182, 2.233128559E-06, -0.28747302,2.22,0.0,45000.0,0.0
0.223, -2.15649007E-04, -0.638841771, 6.310599461E-07, -0.177065621,2.23,0.0,45000.0,0.0
0.224, -2.239768342E-04, -0.622815211, -1.079533824E-06, -3.99849679E-02,2.24,0.0,45000.0,0.0
0.225, -2.328381999E-04, -0.444263081, -2.754157495E-06, 0.111925068,2.25,0.0,45000.0,0.0
0.226, -2.420207251E-04, -0.198056179, -4.241553036E-06, 0.26253132,2.2600000000000002,0.0,45000.0,0.0
0.227, -2.512979117E-04, 8.734501791E-03, -5.401189201E-06, 0.392987804,2.27,0.0,45000.0,0.0
0.228, -2.605166292E-04, 0.108205246, -6.121704611E-06, 0.485254286,2.2800000000000002,0.0,45000.0,0.0
