TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
1.1E-02,5.896045705E-07,-0.143131261,7.211419706E-09,-1.359363122E-02,9.595727047E-10,-1.132397777E-04,3.298472235E-10,-8.388513813E-06,1.054602583E-10,5.234588483E-06,3.22162479E-11,8.916837784E-06,1.145334648E-11,2.362587266E-07,0.43999999999999995,0.0,46000.0,0.0
1.2E-02,3.887007639E-07,0.364682784,-1.903180272E-08,-2.923083742E-02,8.938295286E-10,-3.140765729E-04,4.051625421E-10,1.350903043E-05,1.335360828E-10,-1.574423322E-06,4.64886047E-11,3.501782097E-07,1.435837661E-11,2.162150661E-06,0.48,0.0,46000.0,0.0
1.3E-02,3.593271499E-07,-2.160561262E-02,-8.031422403E-08,-4.084767875E-02,3.672181239E-10,-6.07658214E-04,4.905646306E-10,6.665643548E-06,1.589360502E-10,-3.777415932E-06,5.568586057E-11,-1.050055163E-05,1.898272434E-11,1.276540887E-06,0.52,0.0,46000.0,0.0
1.4E-02,-1.278891502E-07,-0.894084179,-1.836235918E-07,-4.320632728E-02,-9.746815133E-10,-1.022916877E-03,5.672475158E-10,-2.410456966E-05,1.845859446E-10,4.277138672E-06,5.930502092E-11,-6.559835183E-07,2.325553973E-11,-1.979602115E-06,0.56,0.0,46000.0,0.0
1.5E-02,-1.501330683E-06,-0.87838394,-3.295688282E-07,-4.206538574E-02,-3.360352123E-09,-1.064635662E-03,6.427764571E-10,2.179529329E-05,2.194472661E-10,1.414579928E-05,6.835121384E-11,1.151032849E-05,2.541021665E-11,-2.256751952E-06,0.6,0.0,46000.0,0.0
1.6E-02,-3.402326939E-06,-0.176725183,-5.146975153E-07,-3.630165381E-02,-6.210155689E-09,1.363493741E-04,7.518666424E-10,4.532910961E-05,2.632208269E-10,3.679100669E-06,8.297849562E-11,-3.478304082E-07,2.75273903E-11,2.18170431E-06,0.64,0.0,46000.0,0.0
1.7E-02,-5.3302033E-06,0.122974606,-7.166532719E-07,2.646828807E-03,-7.566224044E-09,2.85110355E-03,8.836553426E-10,6.774596466E-08,3.007527574E-10,-1.616254214E-05,9.509247947E-11,-4.679265783E-06,3.324670355E-11,5.022654721E-06,0.68,0.0,46000.0,0.0
1.8E-02,-7.25416272E-06,-0.115136854,-8.717237565E-07,9.112316163E-02,-3.993795787E-09,7.005871181E-03,1.071053157E-09,1.111467833E-04,3.343415357E-10,8.275318723E-06,1.111999225E-10,1.2666138E-05,4.156233089E-11,1.700856268E-07,0.72,0.0,46000.0,0.0
1.9E-02,-9.440217367E-06,-0.409056012,-8.938827112E-07,0.174700562,9.370889321E-09,1.257862555E-02,1.466583389E-09,3.051196257E-04,3.935688891E-10,4.300247765E-05,1.348238419E-10,2.367544243E-06,4.67373568E-11,-6.45135466E-06,0.76,0.0,46000.0,0.0
2.E-02,-1.201129773E-05,-0.361001513,-7.32316256E-07,0.192751229,3.843853624E-08,1.882729798E-02,2.204882317E-09,3.804191609E-04,4.762408411E-10,3.887914046E-06,1.518589896E-10,-1.554561415E-05,4.846186017E-11,-4.499380033E-07,0.8,0.0,46000.0,0.0
2.1E-02,-1.487979761E-05,-0.233833507,-3.796585002E-07,0.189430949,8.8601856E-08,2.336409015E-02,3.400069365E-09,5.333537917E-04,5.53196087E-10,-1.532298978E-05,1.681784321E-10,1.411354231E-05,5.649558042E-11,1.30684284E-05,0.8400000000000001,0.0,46000.0,0.0
2.2E-02,-1.804529811E-05,-0.360165412,1.789674279E-07,0.222504909,1.60983314E-07,2.107231383E-02,5.169632336E-09,6.154030312E-04,6.501302221E-10,5.528017569E-05,2.025092167E-10,2.191033126E-05,7.421177803E-11,6.29697304E-06,0.8799999999999999,0.0,46000.0,0.0
2.3E-02,-2.145344263E-05,-0.125133841,9.506959891E-07,0.203702117,2.474067284E-07,7.011765263E-03,7.305698794E-09,1.176134166E-04,7.925499524E-10,3.569382782E-05,2.398920285E-10,-1.580631622E-05,8.845289563E-11,-1.32472548E-05,0.9199999999999999,0.0,46000.0,0.0
2.4E-02,-2.471140616E-05,0.425499006,1.845312104E-06,4.207480072E-02,3.288811132E-07,-1.690974357E-02,9.004888409E-09,-9.913612603E-04,9.207768386E-10,-6.408028864E-05,2.722050552E-10,5.665319733E-06,9.467423921E-11,-2.792916462E-06,0.96,0.0,46000.0,0.0
2.5E-02,-2.761596954E-05,0.281315353,2.703598596E-06,-0.11473594,3.793609359E-07,-4.507935457E-02,8.800860802E-09,-2.815061221E-03,9.936469401E-10,-4.663542488E-05,3.231668221E-10,3.16334475E-05,1.086237702E-10,1.824964007E-05,1.0,0.0,46000.0,0.0
2.6E-02,-3.056800685E-05,-0.376264266,3.466962645E-06,-7.511195318E-02,3.686857241E-07,-7.723064138E-02,4.44821752E-09,-5.482160979E-03,1.003497557E-09,-7.940019895E-05,3.77588494E-10,-2.471286144E-05,1.323409775E-10,1.286311436E-06,1.04,0.0,46000.0,0.0
2.7E-02,-3.39882739E-05,-0.560205902,4.205514804E-06,2.548961116E-02,2.643738019E-07,-0.110042835,-6.747574596E-09,-8.204144299E-03,8.367191412E-10,-2.738571442E-04,4.091093187E-10,-2.109107815E-05,1.508091338E-10,-1.178509673E-05,1.08,0.0,46000.0,0.0
2.8E-02,-3.77013491E-05,-2.541771358E-02,4.920814465E-06,-7.199111293E-02,4.33309978E-08,-0.123419356,-2.694251101E-08,-9.794164848E-03,3.717378874E-10,-3.225528486E-04,4.536021205E-10,4.703563645E-05,1.683705806E-10,9.971485286E-06,1.12,0.0,46000.0,0.0
2.9E-02,-4.112412327E-05,0.606024542,5.476814475E-06,-0.246609704,-2.88823889E-07,-9.880533155E-02,-5.646925271E-08,-8.869487828E-03,-3.52178021E-10,-1.953165833E-04,5.275953079E-10,1.19670971E-05,1.941122984E-10,6.3898725E-06,1.1600000000000001,0.0,46000.0,0.0
3.E-02,-4.394432517E-05,0.599131123,5.81604746E-06,-0.18692866,-6.946728477E-07,-4.858293415E-02,-9.222388568E-08,-3.586361335E-03,-1.180619218E-09,-1.37352192E-05,5.913870735E-10,-3.237163485E-05,2.190057274E-10,-8.086979943E-06,1.2,0.0,46000.0,0.0
3.1E-02,-4.644263576E-05,4.465415989E-02,6.056074588E-06,-1.148169125E-02,-1.123073338E-06,3.479945231E-03,-1.261410212E-07,7.261283735E-03,-1.741260955E-09,5.493258981E-04,6.477175398E-10,1.744836606E-05,2.455203966E-10,1.132914071E-05,1.24,0.0,46000.0,0.0
3.2E-02,-4.909992444E-05,-0.362616614,6.242173831E-06,-9.63689722E-02,-1.518580148E-06,6.230717408E-02,-1.449012533E-07,2.305247191E-02,-1.201639426E-09,1.651195376E-03,7.378952228E-10,5.024714562E-05,2.776380449E-10,-1.221051539E-07,1.28,0.0,46000.0,0.0
3.3E-02,-5.202722268E-05,-0.17741102,6.209948766E-06,-0.340280713,-1.814850426E-06,0.136165754,-1.318833338E-07,4.050384035E-02,1.628495289E-09,2.929831772E-03,8.90844773E-10,7.529572383E-05,3.006363506E-10,-1.811747399E-05,1.32,0.0,46000.0,0.0
3.4E-02,-5.482525817E-05,0.43593429,5.862201973E-06,-0.290768957,-1.949060195E-06,0.187955945,-7.144306864E-08,5.434093151E-02,7.972966931E-09,4.098844035E-03,1.147023126E-09,1.311619675E-04,3.299848821E-10,3.081714518E-05,1.36,0.0,46000.0,0.0
3.5E-02,-5.700970404E-05,0.791253513,5.381674504E-06,2.520709905E-02,-1.900472375E-06,0.177640103,4.589763379E-08,5.946007995E-02,1.875873634E-08,4.783761559E-03,1.545265721E-09,1.529672738E-04,3.85386994E-10,2.129222749E-05,1.4000000000000001,0.0,46000.0,0.0
3.6E-02,-5.858612205E-05,0.424811675,4.979304989E-06,0.131114504,-1.69477161E-06,0.136585696,2.183046739E-07,5.06728053E-02,3.393555748E-08,3.998368444E-03,2.089496678E-09,1.390095935E-04,4.251520801E-10,-5.256685472E-05,1.44,0.0,46000.0,0.0
3.7E-02,-6.010891801E-05,-0.317567549,4.620261481E-06,-4.446110475E-02,-1.359751797E-06,0.122051833,4.277171928E-07,2.333840569E-02,5.150920134E-08,7.95310835E-04,2.712529447E-09,1.859652662E-05,4.389891892E-10,7.083181011E-07,1.48,0.0,46000.0,0.0
3.8E-02,-6.209447128E-05,-0.607958283,4.192863514E-06,-9.225233407E-02,-9.060889651E-07,0.115234569,6.384052615E-07,-2.07871387E-02,6.700784706E-08,-4.945277489E-03,3.202353822E-09,-2.850112277E-04,4.808531177E-10,5.534781824E-05,1.52,0.0,46000.0,0.0
3.9E-02,-6.434663141E-05,7.473146701E-02,3.761238871E-06,8.379787252E-02,-3.654266126E-07,5.876534439E-02,8.034489336E-07,-7.050168028E-02,7.362701303E-08,-1.281365838E-02,3.195832063E-09,-7.076801397E-04,5.212107299E-10,-5.835873192E-05,1.56,0.0,46000.0,0.0
4.E-02,-6.61100975E-05,0.902665851,3.438883227E-06,0.134744309,1.941006635E-07,-2.103577496E-02,8.775156761E-07,-0.111452371,6.302144172E-08,-2.163581572E-02,2.197272327E-09,-1.276393081E-03,4.838902104E-10,-9.700107415E-05,1.6,0.0,46000.0,0.0
4.1E-02,-6.712096337E-05,0.602553466,3.16866578E-06,-3.046666366E-02,7.186182638E-07,-4.898458764E-02,8.284913864E-07,-0.134729943,2.730204466E-08,-2.859188242E-02,-4.005166634E-10,-1.922066201E-03,3.923807633E-10,-1.13763845E-05,1.6400000000000001,0.0,46000.0,0.0
4.2E-02,-6.804654136E-05,-0.431978034,2.840496897E-06,-8.544016318E-02,1.196686749E-06,-4.391346983E-02,6.439214811E-07,-0.136361579,-3.775840538E-08,-3.009031291E-02,-5.083577559E-09,-2.248484755E-03,2.5728498E-10,-7.579296287E-05,1.6800000000000002,0.0,46000.0,0.0
4.3E-02,-6.963781585E-05,-0.899428682,2.524678226E-06,0.11013826,1.610591342E-06,-8.44133552E-02,3.356192947E-07,-0.111103363,-1.295149185E-07,-2.33019308E-02,-1.181824273E-08,-1.854734621E-03,1.010793744E-11,-1.483726128E-04,1.7199999999999998,0.0,46000.0,0.0
4.4E-02,-7.18043477E-05,-0.251100217,2.410064494E-06,0.292274232,1.907734962E-06,-0.149108932,-5.738475196E-08,-5.830066742E-02,-2.363073136E-07,-6.769958992E-03,-1.968592223E-08,-4.113094015E-04,-2.972169436E-10,2.807376849E-05,1.7599999999999998,0.0,46000.0,0.0
4.5E-02,-7.382000107E-05,0.552867239,2.560301155E-06,0.237429859,2.05473963E-06,-0.151170188,-4.766212733E-07,5.835740675E-03,-3.372828246E-07,1.840363664E-02,-2.659222695E-08,2.3340418E-03,-4.794466796E-10,2.221191904E-04,1.7999999999999998,0.0,46000.0,0.0
4.6E-02,-7.544141378E-05,0.235631962,2.858859727E-06,5.921377714E-02,2.071276678E-06,-0.109764933,-8.638805645E-07,5.811899097E-02,-4.05162569E-07,4.778788096E-02,-2.92081885E-08,6.246632466E-03,-3.779073733E-10,3.454180293E-04,1.8399999999999999,0.0,46000.0,0.0
4.7E-02,-7.723395775E-05,-0.577899728,3.18403337E-06,-5.986250128E-03,1.975858942E-06,-0.114143617,-1.176009197E-06,9.21425132E-02,-4.119054951E-07,7.448583729E-02,-2.339262289E-08,1.061642237E-02,2.324276861E-10,6.72169289E-04,1.88,0.0,46000.0,0.0
4.8E-02,-7.966675911E-05,-0.702626959,3.545581833E-06,7.873474342E-02,1.751000632E-06,-0.144737879,-1.384291274E-06,0.115550676,-3.362355835E-07,9.034002662E-02,-5.218721418E-09,1.410027078E-02,1.702669118E-09,1.047646355E-03,1.92,0.0,46000.0,0.0
4.9E-02,-8.253542739E-05,-0.169111505,4.022605993E-06,0.152218052,1.397530222E-06,-0.112487535,-1.471865786E-06,0.125864701,-1.711869945E-07,8.841758355E-02,2.747437474E-08,1.493816309E-02,4.241938366E-09,1.090414671E-03,1.96,0.0,46000.0,0.0
5.E-02,-8.540516295E-05,0.166986377,4.634596836E-06,0.117716613,9.676784138E-07,-4.027506116E-02,-1.439420109E-06,0.114175982,7.1133211E-08,6.612590324E-02,7.334284491E-08,1.141264933E-02,7.724714534E-09,7.966022131E-04,2.0,0.0,46000.0,0.0
5.1E-02,-8.822259428E-05,-6.23731854E-02,5.330729815E-06,5.056719432E-02,5.07833208E-07,-1.971065147E-02,-1.302737227E-06,9.429833174E-02,3.593795424E-07,2.572654797E-02,1.261086782E-07,2.382149957E-03,1.162354216E-08,3.550927992E-05,2.04,0.0,46000.0,0.0
5.2E-02,-9.119851179E-05,-0.254604731,6.069837214E-06,3.538081592E-02,1.970947616E-08,-3.684652846E-02,-1.072334864E-06,9.314025975E-02,6.473364608E-07,-2.63052815E-02,1.741360707E-07,-1.185897415E-02,1.479291552E-08,-1.494407187E-03,2.08,0.0,46000.0,0.0
5.3E-02,-9.438016938E-05,-0.156877148,6.845823791E-06,3.837790514E-02,-4.963506178E-07,-1.902693572E-02,-7.439998239E-07,0.102725191,8.826355832E-07,-7.901038432E-02,2.017662477E-07,-2.89354428E-02,1.542410463E-08,-3.581957925E-03,2.12,0.0,46000.0,0.0
5.4E-02,-9.770796793E-05,-0.135401195,7.638987414E-06,-4.023049069E-03,-1.013764241E-06,1.632016781E-02,-3.2317078E-07,8.226346537E-02,1.019061583E-06,-0.11873611,1.926251426E-07,-4.460716992E-02,1.139542338E-08,-5.73778442E-03,2.16,0.0,46000.0,0.0
5.5E-02,-1.012702101E-04,-0.333484157,8.397692938E-06,-6.489344042E-02,-1.510550235E-06,2.493546832E-02,1.500166077E-07,2.245356021E-02,1.028530967E-06,-0.135177453,1.342923493E-07,-5.377632002E-02,7.98578768E-10,-7.398552963E-03,2.2,0.0,46000.0,0.0
5.6E-02,-1.051061365E-04,-0.213893995,9.080733956E-06,-8.643625971E-02,-1.970559106E-06,4.861803569E-02,6.164398643E-07,-3.598218767E-02,9.067878209E-07,-0.127247885,2.31283793E-08,-5.18861959E-02,-1.72777386E-08,-7.560419217E-03,2.24,0.0,46000.0,0.0
5.7E-02,-1.089148679E-04,0.26828463,9.681694879E-06,-7.77240051E-02,-2.349449526E-06,0.113618569,1.031534899E-06,-6.667458497E-02,6.704223596E-07,-0.101996903,-1.320282641E-07,-3.609933551E-02,-4.174225296E-08,-5.216010653E-03,2.2800000000000002,0.0,46000.0,0.0
5.8E-02,-1.123978793E-04,0.383163671,1.021094828E-05,-6.569104194E-02,-2.600684809E-06,0.141692911,1.367629267E-06,-9.132657552E-02,3.491050674E-07,-6.790682397E-02,-3.085617866E-07,-6.65457973E-03,-6.878278704E-08,6.393373294E-05,2.3200000000000003,0.0,46000.0,0.0
5.9E-02,-1.157757349E-04,-0.172843662,1.067752755E-05,-5.965706702E-02,-2.733261025E-06,9.562587712E-02,1.597539052E-06,-0.121042635,-2.147088984E-08,-3.061052177E-02,-4.7255106E-07,3.174301027E-02,-9.174144522E-08,8.09978658E-03,2.36,0.0,46000.0,0.0
6.E-02,-1.195840622E-04,-0.688108737,1.106860342E-05,-9.134896212E-02,-2.785533252E-06,6.498107891E-02,1.706711528E-06,-0.120432689,-4.040891119E-07,6.526011459E-03,-5.855387748E-07,7.026017006E-02,-1.017916965E-07,1.771701903E-02,2.4,0.0,46000.0,0.0
6.1E-02,-1.23821119E-04,-0.16936699,1.133683768E-05,-0.154334234,-2.755147945E-06,0.100333356,1.718201301E-06,-7.493313346E-02,-7.62853727E-07,4.118124487E-02,-6.142031418E-07,9.838672101E-02,-8.973650952E-08,2.649388623E-02,2.44,0.0,46000.0,0.0
6.2E-02,-1.277848256E-04,0.716074468,1.145252526E-05,-0.150760788,-2.611017834E-06,0.127157082,1.67282778E-06,-3.879281374E-02,-1.064878264E-06,7.229895762E-02,-5.398168573E-07,0.107714856,-4.873904787E-08,3.139073089E-02,2.48,0.0,46000.0,0.0
6.3E-02,-1.309880657E-04,0.804871378,1.146613303E-05,-5.339953821E-02,-2.352693303E-06,0.101232252,1.578555075E-06,-5.900478716E-02,-1.281270135E-06,9.896643841E-02,-3.639504439E-07,9.524567314E-02,2.27357168E-08,2.956397522E-02,2.52,0.0,46000.0,0.0
6.4E-02,-1.338544964E-04,-0.131239732,1.144682287E-05,-1.24342219E-02,-2.004574719E-06,7.835529387E-02,1.405509653E-06,-9.854092143E-02,-1.389329482E-06,0.117698743,-1.085294686E-07,6.386365309E-02,1.185262523E-07,1.906768299E-02,2.56,0.0,46000.0,0.0
6.5E-02,-1.372216706E-04,-0.870264903,1.136530694E-05,-0.111975901,-1.577673334E-06,7.921026898E-02,1.134854968E-06,-9.667836231E-02,-1.376979687E-06,0.12311974,1.892339565E-07,2.082133667E-02,2.23779793E-07,-1.415712315E-04,2.6,0.0,46000.0,0.0
6.6E-02,-1.411256908E-04,-0.20344446,1.113371848E-05,-0.188171129,-1.084741104E-06,5.285213344E-02,7.840282379E-07,-6.36657546E-02,-1.246926884E-06,0.112286483,4.85151271E-07,-2.451358947E-02,3.163098358E-07,-2.530537656E-02,2.64,0.0,46000.0,0.0
6.7E-02,-1.447049899E-04,0.85289406,1.076266218E-05,-9.076691763E-02,-5.650087621E-07,7.480284335E-04,3.780897232E-07,-4.655739358E-02,-1.0168197E-06,8.782241255E-02,7.369302068E-07,-6.376328755E-02,3.706517832E-07,-5.107084625E-02,2.68,0.0,46000.0,0.0
6.8E-02,-1.473280066E-04,1.05968442,1.037808844E-05,6.373294845E-02,-5.465480495E-08,-1.950552575E-02,-6.925145903E-08,-3.624818677E-02,-7.139705873E-07,5.766145442E-02,9.111203547E-07,-9.141445817E-02,3.640949178E-07,-7.072689917E-02,2.72,0.0,46000.0,0.0
6.9E-02,-1.49385159E-04,7.20602876E-02,1.00562873E-05,6.181523704E-02,4.386247709E-07,-1.464314435E-02,-5.287847498E-07,1.186327442E-02,-3.673157061E-07,2.995001323E-02,9.872312543E-07,-0.104744226,2.831652407E-07,-7.801891307E-02,2.7600000000000002,0.0,46000.0,0.0
7.E-02,-1.518016727E-04,-0.790801766,9.723417541E-06,-8.395185003E-02,9.041868176E-07,-4.079123704E-02,-9.412051852E-07,8.236256379E-02,-2.411296059E-09,6.549005817E-03,9.590651465E-07,-0.103809957,1.285470142E-07,-6.935839536E-02,2.8000000000000003,0.0,46000.0,0.0
7.1E-02,-1.548092568E-04,-0.391351667,9.286097384E-06,-0.124952148,1.305079447E-06,-8.854772658E-02,-1.259435828E-06,0.106018055,3.58246209E-07,-1.504282254E-02,8.331134368E-07,-9.176135611E-02,-8.324092951E-08,-4.498122255E-02,2.84,0.0,46000.0,0.0
7.2E-02,-1.577161218E-04,0.592787785,8.807318533E-06,4.203274941E-02,1.611770849E-06,-9.985550451E-02,-1.490919825E-06,6.747576178E-02,6.946207829E-07,-3.352311026E-02,6.243055399E-07,-7.395105319E-02,-3.217452646E-07,-8.451681261E-03,2.88,0.0,46000.0,0.0
7.3E-02,-1.598038256E-04,1.04554982,8.446020108E-06,0.192930472,1.833248701E-06,-7.057183841E-02,-1.67096422E-06,3.540276801E-02,9.918106194E-07,-4.484647267E-02,3.513015089E-07,-5.444122294E-02,-5.474585671E-07,3.403371766E-02,2.92,0.0,46000.0,0.0
7.4E-02,-1.61194088E-04,0.349346495,8.247469774E-06,0.132568618,1.996074706E-06,-4.673148249E-02,-1.803589751E-06,5.943423374E-02,1.240123331E-06,-5.290775165E-02,3.480905511E-08,-3.253567426E-02,-7.189429695E-07,7.442416257E-02,2.96,0.0,46000.0,0.0
7.5E-02,-1.626544293E-04,-0.489514025,8.104545792E-06,-2.131645028E-02,2.109978573E-06,-5.111246024E-02,-1.856891609E-06,9.921343294E-02,1.427823617E-06,-6.831694344E-02,-3.003034493E-07,-4.704523014E-03,-8.010698065E-07,0.10429115,3.0,0.0,46000.0,0.0
7.6E-02,-1.646839204E-04,-0.648793027,7.935302848E-06,-3.132450889E-02,2.159472588E-06,-7.770702131E-02,-1.811158189E-06,9.885780141E-02,1.536316908E-06,-9.0097042E-02,-6.229501688E-07,2.963602581E-02,-7.725559869E-07,0.116990409,3.04,0.0,46000.0,0.0
7.7E-02,-1.669834102E-04,0.108780202,7.80813464E-06,0.115473076,2.110235465E-06,-0.11975509,-1.677086747E-06,7.781808984E-02,1.549076355E-06,-0.10137091,-8.980159084E-07,6.552596137E-02,-6.303859685E-07,0.110322226,3.08,0.0,46000.0,0.0
7.8E-02,-1.688250411E-04,0.806954381,7.830111358E-06,0.182819629,1.926105595E-06,-0.150030855,-1.461878147E-06,8.445569183E-02,1.464317669E-06,-9.366556689E-02,-1.092782611E-06,9.507224259E-02,-3.893402106E-07,8.742942116E-02,3.12,0.0,46000.0,0.0
7.9E-02,-1.699743544E-04,0.577687358,7.98135463E-06,7.571500041E-02,1.607174157E-06,-0.119573342,-1.155614559E-06,9.765464453E-02,1.292519403E-06,-8.041352363E-02,-1.184561544E-06,0.11090351,-7.741505674E-08,5.432945848E-02,3.16,0.0,46000.0,0.0
8.E-02,-1.709165811E-04,-0.163507894,8.169412082E-06,-2.088858675E-03,1.212554273E-06,-3.180392747E-02,-7.712708317E-07,5.850657594E-02,1.044339653E-06,-7.234938438E-02,-1.166989537E-06,0.10779863,2.699749288E-07,1.660023364E-02,3.2,0.0,46000.0,0.0
8.1E-02,-1.723264211E-04,-0.771728206,8.390631627E-06,6.841154801E-02,8.156404929E-07,2.721721632E-02,-3.650045615E-07,-1.466156969E-02,7.310713656E-07,-5.782790931E-02,-1.052630308E-06,8.577602566E-02,6.145390067E-07,-2.225204942E-02,3.24,0.0,46000.0,0.0
8.2E-02,-1.742475884E-04,-0.250944937,8.712604378E-06,0.133096477,4.29195527E-07,-6.2783581E-03,1.423087827E-08,-3.940121268E-02,3.750807524E-07,-2.761691639E-02,-8.682907008E-07,5.418476084E-02,9.176701931E-07,-6.061374534E-02,3.2800000000000002,0.0,46000.0,0.0
8.3E-02,-1.761465659E-04,0.295341958,9.132892225E-06,6.353545538E-02,3.685855124E-09,-7.185146479E-02,3.717788362E-07,-3.974141035E-03,5.877380936E-09,1.191605354E-03,-6.42843626E-07,2.803001108E-02,1.141832953E-06,-9.732313645E-02,3.3200000000000003,0.0,46000.0,0.0
8.4E-02,-1.777317983E-04,0.332143828,9.570784664E-06,-2.832742705E-02,-4.854012508E-07,-5.530503318E-02,7.331080785E-07,1.153758513E-02,-3.565587443E-07,1.234312288E-02,-3.956865001E-07,1.538991613E-02,1.252567378E-06,-0.129533618,3.3600000000000003,0.0,46000.0,0.0
8.5E-02,-1.791810035E-04,-6.007436864E-02,1.000344184E-05,1.785461402E-02,-9.774547226E-07,4.937171759E-02,1.085451686E-06,-2.950831288E-02,-7.027631394E-07,2.012018981E-02,-1.354938956E-07,1.068101624E-02,1.223046389E-06,-0.150977394,3.4000000000000004,0.0,46000.0,0.0
8.6E-02,-1.809221051E-04,-0.523731534,1.050704358E-05,0.124035277,-1.382236465E-06,0.125173029,1.389434704E-06,-6.721348002E-02,-1.017809565E-06,4.219554074E-02,1.321360931E-07,4.193820544E-03,1.041506908E-06,-0.153059889,3.4399999999999995,0.0,46000.0,0.0
8.7E-02,-1.830660211E-04,-0.281901972,1.111354247E-05,8.176195696E-02,-1.675049363E-06,9.87659269E-02,1.62852644E-06,-6.256952957E-02,-1.279135188E-06,6.524624471E-02,3.98757183E-07,-6.211588295E-03,7.185981595E-07,-0.129678983,3.4799999999999995,0.0,46000.0,0.0
8.8E-02,-1.853927319E-04,-8.368197567E-02,1.171419263E-05,-9.345900772E-02,-1.900395151E-06,3.616794672E-02,1.805082465E-06,-6.250134337E-02,-1.472630063E-06,7.041551456E-02,6.526583109E-07,-1.922830029E-02,2.897960548E-07,-8.210799707E-02,3.5199999999999996,0.0,46000.0,0.0
8.9E-02,-1.87710226E-04,0.102110281,1.218166559E-05,-0.172898176,-2.095600925E-06,2.411117146E-02,1.90175502E-06,-9.726527277E-02,-1.595592088E-06,7.065004951E-02,8.778375374E-07,-3.821538924E-02,-1.897338481E-07,-1.934771385E-02,3.5599999999999996,0.0,46000.0,0.0
9.E-02,-1.899577658E-04,3.780957306E-02,1.252948752E-05,-6.640576189E-02,-2.255632756E-06,4.623675855E-02,1.892386141E-06,-0.114818338,-1.640360429E-06,8.573708761E-02,1.052440343E-06,-6.293742122E-02,-6.558670713E-07,4.614111808E-02,3.5999999999999996,0.0,46000.0,0.0
