TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
2.1E-02,-1.552674533E-05,-0.244000181,-3.961653916E-07,0.197667077,9.245411061E-08,2.437992016E-02,3.547898468E-09,5.56543087E-04,5.772480908E-10,-1.598920672E-05,1.754905379E-10,1.472717458E-05,5.895191001E-11,1.363662094E-05,0.8400000000000001,0.0,48000.0,0.0
2.2E-02,-1.882987629E-05,-0.375824778,1.867486204E-07,0.232179036,1.679825886E-07,2.198850139E-02,5.394398959E-09,6.421596848E-04,6.783967535E-10,5.768366159E-05,2.113139652E-10,2.286295436E-05,7.743837708E-11,6.570754476E-06,0.8799999999999999,0.0,48000.0,0.0
2.3E-02,-2.2386201E-05,-0.130574443,9.920305973E-07,0.212558731,2.581635427E-07,7.316624622E-03,7.623337872E-09,1.227270434E-04,8.27008646E-10,3.724573337E-05,2.503221166E-10,-1.649354736E-05,9.22986737E-11,-1.382322239E-05,0.9199999999999999,0.0,48000.0,0.0
2.4E-02,-2.578581512E-05,0.443998963,1.925543065E-06,4.390413988E-02,3.43180292E-07,-1.764494981E-02,9.396405297E-09,-1.034463924E-03,9.608106142E-10,-6.686638814E-05,2.840400576E-10,5.911637982E-06,9.879051048E-11,-2.914347612E-06,0.96,0.0,48000.0,0.0
2.5E-02,-2.881666387E-05,0.293546455,2.821146361E-06,-0.119724459,3.958548897E-07,-4.703932651E-02,9.183506923E-09,-2.937455187E-03,1.036848981E-09,-4.866305205E-05,3.372175535E-10,3.300881478E-05,1.133465428E-10,1.904310268E-05,1.0,0.0,48000.0,0.0
2.6E-02,-3.189705062E-05,-0.392623582,3.617700151E-06,-7.837769028E-02,3.847155382E-07,-8.058849536E-02,4.641618282E-09,-5.720515804E-03,1.047127886E-09,-8.285238151E-05,3.940053851E-10,-2.578733368E-05,1.38094933E-10,1.34223802E-06,1.04,0.0,48000.0,0.0
2.7E-02,-3.546602494E-05,-0.58456268,4.388363274E-06,2.659785512E-02,2.758683151E-07,-0.114827306,-7.040947404E-09,-8.560846225E-03,8.730982343E-10,-2.857639765E-04,4.268966804E-10,-2.200808155E-05,1.573660527E-10,-1.229749224E-05,1.08,0.0,48000.0,0.0
2.8E-02,-3.934053819E-05,-2.652283156E-02,5.13476292E-06,-7.512116131E-02,4.521495422E-08,-0.128785415,-2.811392453E-08,-1.02199981E-02,3.879004042E-10,-3.365768855E-04,4.733239518E-10,4.908066412E-05,1.756910406E-10,1.040502812E-05,1.12,0.0,48000.0,0.0
2.9E-02,-4.291212863E-05,0.632373435,5.714936844E-06,-0.257331865,-3.013814494E-07,-0.103101216,-5.892443761E-08,-9.255117733E-03,-3.674901089E-10,-2.038086087E-04,5.505342344E-10,1.248740567E-05,2.025519635E-10,6.667693043E-06,1.1600000000000001,0.0,48000.0,0.0
3.E-02,-4.5854948E-05,0.625180303,6.068919089E-06,-0.195055993,-7.248760149E-07,-5.069523564E-02,-9.623361984E-08,-3.742290089E-03,-1.231950489E-09,-1.433240264E-05,6.17099555E-10,-3.377909723E-05,2.285277155E-10,-8.438587767E-06,1.2,0.0,48000.0,0.0
3.1E-02,-4.846188079E-05,4.65956451E-02,6.319382179E-06,-1.198089521E-02,-1.171902613E-06,3.631247197E-03,-1.316254135E-07,7.576991724E-03,-1.816967953E-09,5.732096328E-04,6.758791719E-10,1.820699067E-05,2.561951964E-10,1.182171205E-05,1.24,0.0,48000.0,0.0
3.2E-02,-5.123470377E-05,-0.378382554,6.513572693E-06,-0.100558928,-1.584605372E-06,6.501618165E-02,-1.512013078E-07,2.40547533E-02,-1.253884618E-09,1.72298648E-03,7.699776238E-10,5.243180412E-05,2.897092642E-10,-1.274140737E-07,1.28,0.0,48000.0,0.0
3.3E-02,-5.428927584E-05,-0.185124542,6.479946538E-06,-0.355075526,-1.893756967E-06,0.142086004,-1.376173918E-07,4.226487689E-02,1.699299432E-09,3.057215762E-03,9.295771544E-10,7.856945095E-05,3.137074963E-10,-1.890519025E-05,1.32,0.0,48000.0,0.0
3.4E-02,-5.720896504E-05,0.454887955,6.11708032E-06,-0.303411085,-2.033801943E-06,0.196127942,-7.454928901E-08,5.670358071E-02,8.319617667E-09,4.277054645E-03,1.196893697E-09,1.368646618E-04,3.443320509E-10,3.215702106E-05,1.36,0.0,48000.0,0.0
3.5E-02,-5.948838683E-05,0.825655839,5.615660352E-06,2.630305988E-02,-1.983101609E-06,0.185363585,4.789318308E-08,6.204530082E-02,1.957433357E-08,4.991751192E-03,1.612451187E-09,1.596180248E-04,4.021429503E-10,2.221797651E-05,1.4000000000000001,0.0,48000.0,0.0
3.6E-02,-6.113334475E-05,0.443281748,5.19579651E-06,0.136815135,-1.768457332E-06,0.142524205,2.277961814E-07,5.287597075E-02,3.54110165E-08,4.17221055E-03,2.18034436E-09,1.450534889E-04,4.436369532E-10,-5.485237014E-05,1.44,0.0,48000.0,0.0
3.7E-02,-6.272234923E-05,-0.331374834,4.821142415E-06,-4.639419626E-02,-1.418871441E-06,0.127358435,4.463135925E-07,2.435311898E-02,5.374873183E-08,8.29889567E-04,2.83046551E-09,1.940507125E-05,4.580756757E-10,7.391145402E-07,1.48,0.0,48000.0,0.0
3.8E-02,-6.47942309E-05,-0.634391252,4.375161928E-06,-9.626330512E-02,-9.454841375E-07,0.120244767,6.66162012E-07,-2.169092733E-02,6.992123171E-08,-5.160289554E-03,3.341586597E-09,-2.974030203E-04,5.01759775E-10,5.775424512E-05,1.52,0.0,48000.0,0.0
3.9E-02,-6.714431104E-05,7.798066122E-02,3.924770995E-06,8.744125828E-02,-3.813147262E-07,6.132035937E-02,8.38381496E-07,-7.356697073E-02,7.682818751E-08,-1.337077396E-02,3.334781283E-09,-7.384488415E-04,5.43872066E-10,-6.089606809E-05,1.56,0.0,48000.0,0.0
4.E-02,-6.898444957E-05,0.941912192,3.588399889E-06,0.140602757,2.025398227E-07,-2.195037387E-02,9.156685316E-07,-0.116298126,6.57615044E-08,-2.257650336E-02,2.292805907E-09,-1.331888432E-03,5.049289152E-10,-1.012185122E-04,1.6,0.0,48000.0,0.0
4.1E-02,-7.003926613E-05,0.628751443,3.306433858E-06,-3.179130122E-02,7.498625362E-07,-5.111435232E-02,8.645127511E-07,-0.140587767,2.848909007E-08,-2.983500774E-02,-4.179304313E-10,-2.005634297E-03,4.094407965E-10,-1.187100991E-05,1.6400000000000001,0.0,48000.0,0.0
4.2E-02,-7.100508664E-05,-0.450759688,2.963996762E-06,-8.915495289E-02,1.248716607E-06,-4.582275113E-02,6.719180672E-07,-0.142290344,-3.940007518E-08,-3.139858738E-02,-5.30460267E-09,-2.346244962E-03,2.684712835E-10,-7.908830908E-05,1.6800000000000002,0.0,48000.0,0.0
4.3E-02,-7.266554698E-05,-0.938534277,2.634446844E-06,0.11492688,1.680617052E-06,-8.808350108E-02,3.50211438E-07,-0.115933944,-1.351460019E-07,-2.431505822E-02,-1.233207937E-08,-1.935375257E-03,1.054741298E-11,-1.548235959E-04,1.7199999999999998,0.0,48000.0,0.0
4.4E-02,-7.492627587E-05,-0.262017618,2.514849907E-06,0.304981807,1.99067996E-06,-0.155591929,-5.987974117E-08,-6.083547905E-02,-2.465815446E-07,-7.064305035E-03,-2.054183189E-08,-4.291924189E-04,-3.101394194E-10,2.929436712E-05,1.7599999999999998,0.0,48000.0,0.0
4.5E-02,-7.702956633E-05,0.576904945,2.671618597E-06,0.247752896,2.144076135E-06,-0.157742805,-4.973439374E-07,6.08946853E-03,-3.519472952E-07,1.920379475E-02,-2.774841073E-08,2.435521879E-03,-5.002921874E-10,2.317765465E-04,1.7999999999999998,0.0,48000.0,0.0
4.6E-02,-7.872147525E-05,0.24587683,2.983157976E-06,6.178828919E-02,2.161332186E-06,-0.114537322,-9.01440589E-07,6.064590362E-02,-4.227783328E-07,4.986561491E-02,-3.047810974E-08,6.518225182E-03,-3.943381287E-10,3.604362045E-04,1.8399999999999999,0.0,48000.0,0.0
4.7E-02,-8.059195591E-05,-0.603025803,3.322469603E-06,-6.246521873E-03,2.061765852E-06,-0.119106383,-1.227140031E-06,9.614870943E-02,-4.298144297E-07,7.772435195E-02,-2.440969345E-08,1.107800595E-02,2.425332377E-10,7.013940407E-04,1.88,0.0,48000.0,0.0
4.8E-02,-8.313053125E-05,-0.733175957,3.699737565E-06,8.215799313E-02,1.827131094E-06,-0.15103083,-1.444477851E-06,0.120574619,-3.508545219E-07,9.426785386E-02,-5.445622349E-09,1.471332603E-02,1.77669821E-09,1.093196196E-03,1.92,0.0,48000.0,0.0
4.9E-02,-8.612392423E-05,-0.176464179,4.197501906E-06,0.158836228,1.458292406E-06,-0.117378298,-1.535859951E-06,0.131337079,-1.786299073E-07,9.226182631E-02,2.866891277E-08,1.558764845E-02,4.426370469E-09,1.137824005E-03,1.96,0.0,48000.0,0.0
5.E-02,-8.91184309E-05,0.174246654,4.836101046E-06,0.122834726,1.009751388E-06,-4.202615078E-02,-1.502003592E-06,0.119140155,7.42259593E-08,6.900094251E-02,7.653166426E-08,1.190885148E-02,8.060571688E-09,8.312370919E-04,2.0,0.0,48000.0,0.0
5.1E-02,-9.205835925E-05,-6.508506302E-02,5.562500676E-06,5.276576798E-02,5.299129127E-07,-2.056763631E-02,-1.359377976E-06,9.839825921E-02,3.750047399E-07,2.684509354E-02,1.315916642E-07,2.485721695E-03,1.212891356E-08,3.705316165E-05,2.04,0.0,48000.0,0.0
5.2E-02,-9.516366448E-05,-0.265674502,6.33374318E-06,3.691911227E-02,2.05664099E-08,-3.844855144E-02,-1.118958119E-06,9.718983627E-02,6.754815243E-07,-2.74489894E-02,1.817072042E-07,-1.237458172E-02,1.543608576E-08,-1.559381412E-03,2.08,0.0,48000.0,0.0
5.3E-02,-9.848365501E-05,-0.163697893,7.143468304E-06,4.004650971E-02,-5.179310794E-07,-1.985419379E-02,-7.763476423E-07,0.107191504,9.210110434E-07,-8.244561842E-02,2.105386933E-07,-3.019350553E-02,1.609471787E-08,-3.737695226E-03,2.12,0.0,48000.0,0.0
5.4E-02,-1.019561405E-04,-0.141288203,7.971117301E-06,-4.197964246E-03,-1.057840948E-06,1.702974032E-02,-3.372216835E-07,8.584013778E-02,1.063368608E-06,-0.12389855,2.010001488E-07,-4.654661209E-02,1.189087657E-08,-5.987253308E-03,2.16,0.0,48000.0,0.0
5.5E-02,-1.056732627E-04,-0.347983468,8.762810023E-06,-6.771489435E-02,-1.576226332E-06,2.601961911E-02,1.565390689E-07,2.342980196E-02,1.073249705E-06,-0.141054734,1.401311471E-07,-5.611442089E-02,8.33299584E-10,-7.720229179E-03,2.2,0.0,48000.0,0.0
5.6E-02,-1.096759685E-04,-0.223193734,9.475548475E-06,-9.019435796E-02,-2.056235589E-06,5.073186333E-02,6.432415975E-07,-3.754663061E-02,9.462133784E-07,-0.132780401,2.413396101E-08,-5.414211746E-02,-1.802894463E-08,-7.889133096E-03,2.24,0.0,48000.0,0.0
5.7E-02,-1.136502969E-04,0.279949179,1.010263813E-05,-8.110330967E-02,-2.451599506E-06,0.118558507,1.076384242E-06,-6.957347997E-02,6.995711578E-07,-0.106431551,-1.377686234E-07,-3.766887184E-02,-4.355713352E-08,-5.442793725E-03,2.2800000000000002,0.0,48000.0,0.0
5.8E-02,-1.172847437E-04,0.399822961,1.065490256E-05,-6.85471742E-02,-2.713758062E-06,0.147853472,1.427091409E-06,-9.529729619E-02,3.642835486E-07,-7.085929457E-02,-3.219775164E-07,-6.943909283E-03,-7.1773343E-08,6.671346046E-05,2.3200000000000003,0.0,48000.0,0.0
5.9E-02,-1.208094625E-04,-0.180358603,1.114176788E-05,-6.225085254E-02,-2.852098461E-06,9.978352395E-02,1.666997271E-06,-0.126305359,-2.240440678E-08,-3.194141402E-02,-4.930967582E-07,3.312314115E-02,-9.573020371E-08,8.451951214E-03,2.36,0.0,48000.0,0.0
6.E-02,-1.247833692E-04,-0.718026508,1.154984705E-05,-9.532065613E-02,-2.906643393E-06,6.780634321E-02,1.780916377E-06,-0.125668893,-4.216582037E-07,6.809751087E-03,-6.109969824E-07,7.331496006E-02,-1.062174224E-07,1.848732421E-02,2.4,0.0,48000.0,0.0
6.1E-02,-1.292046459E-04,-0.176730773,1.182974367E-05,-0.161044418,-2.874936986E-06,0.104695676,1.792905705E-06,-7.819109579E-02,-7.960212803E-07,4.297173378E-02,-6.409076262E-07,0.102664405,-9.363809689E-08,2.764579433E-02,2.44,0.0,48000.0,0.0
6.2E-02,-1.333406876E-04,0.74720814,1.195046114E-05,-0.157315605,-2.724540349E-06,0.132685651,1.745559423E-06,-4.047945782E-02,-1.111177319E-06,7.544239056E-02,-5.632871554E-07,0.11239811,-5.08581369E-08,3.275554528E-02,2.48,0.0,48000.0,0.0
6.3E-02,-1.366831989E-04,0.839865786,1.196466055E-05,-5.572125726E-02,-2.454984316E-06,0.105633654,1.647187905E-06,-6.157021269E-02,-1.336977532E-06,0.103269327,-3.797743762E-07,9.938678936E-02,2.372422623E-08,3.084936545E-02,2.52,0.0,48000.0,0.0
6.4E-02,-1.396742571E-04,-0.136945807,1.194451082E-05,-1.297484025E-02,-2.091730141E-06,8.176204578E-02,1.466618769E-06,-0.102825309,-1.449735112E-06,0.12281608,-1.132481411E-07,6.664033366E-02,1.236795676E-07,1.989671268E-02,2.56,0.0,48000.0,0.0
6.5E-02,-1.431878302E-04,-0.908102507,1.185945072E-05,-0.116844419,-1.646267826E-06,8.265419372E-02,1.184196488E-06,-0.100881769,-1.436848369E-06,0.128472772,1.974615199E-07,2.172661218E-02,2.335093492E-07,-1.477265024E-04,2.6,0.0,48000.0,0.0
6.6E-02,-1.472615904E-04,-0.212289871,1.16177932E-05,-0.196352483,-1.13190376E-06,5.515005228E-02,8.181164222E-07,-6.643383089E-02,-1.301141096E-06,0.117168504,5.062448045E-07,-2.557939771E-02,3.300624373E-07,-2.640561033E-02,2.64,0.0,48000.0,0.0
6.7E-02,-1.509965112E-04,0.88997641,1.123060401E-05,-9.471330536E-02,-5.895743604E-07,7.805514087E-04,3.945284068E-07,-4.858162808E-02,-1.061029252E-06,9.164077831E-02,7.689706506E-07,-6.653560439E-02,3.867670782E-07,-5.329131782E-02,2.68,0.0,48000.0,0.0
6.8E-02,-1.537335721E-04,1.10575766,1.082930968E-05,6.65039462E-02,-5.703110082E-08,-2.035359209E-02,-7.226239203E-08,-3.78241949E-02,-7.450127867E-07,6.016847418E-02,9.507342832E-07,-9.538899983E-02,3.799251317E-07,-7.380198174E-02,2.72,0.0,48000.0,0.0
6.9E-02,-1.558801659E-04,7.519334358E-02,1.049351718E-05,6.450285604E-02,4.576954131E-07,-1.52798028E-02,-5.517753911E-07,1.237906896E-02,-3.832859542E-07,3.125218772E-02,1.030154352E-06,-0.109298323,2.954767729E-07,-8.141103973E-02,2.7600000000000002,0.0,48000.0,0.0
7.E-02,-1.584017454E-04,-0.825184452,1.014617483E-05,-8.760193046E-02,9.43499288E-07,-4.256476909E-02,-9.821271497E-07,8.594354483E-02,-2.516135018E-09,6.833745201E-03,1.000763631E-06,-0.108323434,1.341360149E-07,-7.237397777E-02,2.8000000000000003,0.0,48000.0,0.0
7.1E-02,-1.61540094E-04,-0.408366957,9.689840749E-06,-0.13038485,1.361822032E-06,-9.239762773E-02,-1.314193908E-06,0.110627536,3.738221312E-07,-1.56968583E-02,8.693357601E-07,-9.575098029E-02,-8.686010036E-08,-4.693692787E-02,2.84,0.0,48000.0,0.0
7.2E-02,-1.645733445E-04,0.618561167,9.190245426E-06,4.386026025E-02,1.681847842E-06,-0.104197048,-1.555742427E-06,7.040949055E-02,7.248216865E-07,-3.498063679E-02,6.514492591E-07,-7.716631637E-02,-3.357341891E-07,-8.819145663E-03,2.88,0.0,48000.0,0.0
7.3E-02,-1.66751818E-04,1.09100851,8.813238374E-06,0.201318753,1.912955166E-06,-7.364017921E-02,-1.743614839E-06,3.69420188E-02,1.03493282E-06,-4.67963193E-02,3.665754875E-07,-5.680823264E-02,-5.712611135E-07,3.551344451E-02,2.92,0.0,48000.0,0.0
7.4E-02,-1.682025266E-04,0.364535473,8.606055417E-06,0.138332471,2.082860562E-06,-4.876328607E-02,-1.882006696E-06,6.201833086E-02,1.294041737E-06,-5.520808868E-02,3.632249229E-08,-3.395026879E-02,-7.502013595E-07,7.765999572E-02,2.96,0.0,48000.0,0.0
7.5E-02,-1.69726361E-04,-0.510797243,8.456917348E-06,-2.224325247E-02,2.201716772E-06,-5.333474112E-02,-1.937626027E-06,0.10352706,1.489902904E-06,-7.128724533E-02,-3.13360121E-07,-4.909067493E-03,-8.358989285E-07,0.108825548,3.0,0.0,48000.0,0.0
7.6E-02,-1.718440909E-04,-0.677001419,8.280316015E-06,-3.268644406E-02,2.2533627E-06,-8.108558745E-02,-1.889904197E-06,0.103155967,1.603113295E-06,-9.401430469E-02,-6.500349588E-07,3.092454867E-02,-8.061453776E-07,0.122076949,3.04,0.0,48000.0,0.0
7.7E-02,-1.742435585E-04,0.113509776,8.147618755E-06,0.120493645,2.201984833E-06,-0.124961833,-1.750003562E-06,8.120148505E-02,1.6164275E-06,-0.105778341,-9.370600783E-07,6.837491622E-02,-6.577940541E-07,0.115118845,3.08,0.0,48000.0,0.0
7.8E-02,-1.761652603E-04,0.842039354,8.170550982E-06,0.190768308,2.009849317E-06,-0.156553936,-1.525438066E-06,8.812767843E-02,1.527983655E-06,-9.773798285E-02,-1.140294899E-06,9.920581835E-02,-4.062680459E-07,9.123070034E-02,3.12,0.0,48000.0,0.0
7.9E-02,-1.773645437E-04,0.6028042,8.328370049E-06,7.900695695E-02,1.677051294E-06,-0.124772183,-1.205858671E-06,0.101900499,1.348715899E-06,-8.390976379E-02,-1.23606422E-06,0.115725401,-8.078092877E-08,5.669160885E-02,3.16,0.0,48000.0,0.0
8.E-02,-1.783477368E-04,-0.170616933,8.524603911E-06,-2.179678617E-03,1.265274024E-06,-3.318670693E-02,-8.048043461E-07,6.105034011E-02,1.089745725E-06,-7.549500979E-02,-1.217728212E-06,0.112485527,2.817129692E-07,1.732198293E-02,3.2,0.0,48000.0,0.0
8.1E-02,-1.798188742E-04,-0.805281606,8.755441697E-06,7.138596314E-02,8.511031231E-07,2.840057355E-02,-3.80874325E-07,-1.529902925E-02,7.628570772E-07,-6.034216624E-02,-1.098396843E-06,8.950541808E-02,6.41258094E-07,-2.321952983E-02,3.24,0.0,48000.0,0.0
8.2E-02,-1.818235705E-04,-0.261855586,9.091413264E-06,0.138883281,4.478562021E-07,-6.551330192E-03,1.484961211E-08,-4.111430889E-02,3.913886112E-07,-2.881765188E-02,-9.060424704E-07,5.654062E-02,9.575688972E-07,-6.324912557E-02,3.2800000000000002,0.0,48000.0,0.0
8.3E-02,-1.838051123E-04,0.308182913,9.529974495E-06,6.629786649E-02,3.846109696E-09,-7.497544152E-02,3.879431334E-07,-4.146929776E-03,6.132919238E-09,1.243414283E-03,-6.707933489E-07,2.924870721E-02,1.191477864E-06,-0.101554577,3.3200000000000003,0.0,48000.0,0.0
8.4E-02,-1.854592678E-04,0.346584864,9.986905736E-06,-2.955905431E-02,-5.06505653E-07,-5.770959984E-02,7.649823428E-07,1.203921927E-02,-3.720612984E-07,1.287978039E-02,-4.128902609E-07,1.605904291E-02,1.307026829E-06,-0.135165514,3.3600000000000003,0.0,48000.0,0.0
8.5E-02,-1.869714819E-04,-6.268629771E-02,1.043837409E-05,1.863090159E-02,-1.019952754E-06,5.151831401E-02,1.132645237E-06,-3.0791283E-02,-7.333180585E-07,2.099498067E-02,-1.413849345E-07,1.114540825E-02,1.276222319E-06,-0.157541629,3.4000000000000004,0.0,48000.0,0.0
8.6E-02,-1.887882835E-04,-0.54650247,1.096387156E-05,0.129428116,-1.442333702E-06,0.130615334,1.449844908E-06,-7.013580524E-02,-1.062062154E-06,4.403012946E-02,1.378811407E-07,4.376160567E-03,1.086789817E-06,-0.159714667,3.4399999999999995,0.0,48000.0,0.0
8.7E-02,-1.910254133E-04,-0.294158579,1.159673997E-05,8.531682465E-02,-1.747877596E-06,0.103060098,1.699331938E-06,-6.52899439E-02,-1.334749761E-06,6.808303796E-02,4.160944518E-07,-6.481657352E-03,7.498415577E-07,-0.135317199,3.4799999999999995,0.0,48000.0,0.0
8.8E-02,-1.934532855E-04,-8.732032244E-02,1.222350536E-05,-9.752244284E-02,-1.983021027E-06,3.774046614E-02,1.883564311E-06,-6.521879309E-02,-1.536657457E-06,7.347705867E-02,6.810347592E-07,-2.006431335E-02,3.023958832E-07,-8.567790998E-02,3.5199999999999996,0.0,48000.0,0.0
8.9E-02,-1.958715402E-04,0.106549858,1.271130322E-05,-0.180415488,-2.186714008E-06,2.515948326E-02,1.984440021E-06,-0.101494198,-1.664965657E-06,7.372179079E-02,9.160043869E-07,-3.98769279E-02,-1.979831459E-07,-2.01889188E-02,3.5599999999999996,0.0,48000.0,0.0
9.E-02,-1.982167991E-04,3.945346753E-02,1.307424784E-05,-6.929296893E-02,-2.353703746E-06,4.82470524E-02,1.974663799E-06,-0.11981044,-1.711680447E-06,8.946478708E-02,1.098198619E-06,-6.567383084E-02,-6.843830309E-07,4.814725365E-02,3.5999999999999996,0.0,48000.0,0.0
